経過時間_秒, Green, SinWave
23.309, 0.75, 0.24
23.342, 0.58, 0.16
23.366, 0.28, 0.12
23.409, 0.09, 0.10
23.435, 0.12, 0.10
23.483, 0.34, 0.17
23.512, 0.68, 0.24
23.548, 1.18, 0.36
23.588, 1.74, 0.51
23.619, 2.30, 0.65
23.642, 2.95, 0.75
23.680, 3.84, 0.92
23.720, 4.91, 1.10
23.751, 6.34, 1.22
23.776, 8.15, 1.31
23.815, 9.54, 1.44
23.841, 9.71, 1.49
23.877, 9.41, 1.53
23.910, 8.91, 1.52
23.956, 8.09, 1.23
23.976, 7.08, 5.54
24.016, 6.00, 3.92
24.042, 4.81, 2.92
24.080, 2.55, 1.63
24.119, 1.84, 0.86
24.138, 1.73, 0.58
24.187, 1.49, 0.14
24.211, 1.11, 0.08
24.246, 0.55, 0.18
24.274, 0.48, 0.42
24.317, 0.97, 1.03
24.349, 2.00, 1.66
24.386, 3.45, 2.54
24.408, 5.09, 3.13
24.443, 6.66, 4.12
24.475, 8.31, 5.07
24.521, 9.34, 6.40
24.553, 9.65, 7.26
24.586, 9.80, 8.06
24.620, 9.78, 8.89
24.646, 9.82, 9.38
24.682, 9.88, 9.71
24.722, 9.95, 9.56
24.750, 9.97, 9.13
24.784, 9.91, 8.30
24.814, 9.71, 7.34
24.853, 9.35, 19.99
24.875, 8.85, 0.49
24.919, 8.10, 0.57
24.950, 6.93, 0.92
24.986, 4.98, 1.61
25.015, 2.24, 2.35
25.053, 1.93, 3.50
25.076, 1.57, 4.27
25.122, 0.84, 5.88
25.152, 0.94, 6.89
25.178, 2.36, 7.71
25.222, 4.52, 8.93
25.247, 5.34, 9.49
25.287, 6.14, 9.97
25.318, 6.91, 9.94
25.346, 7.69, 9.62
25.384, 8.38, 8.76
25.417, 8.76, 7.70
25.449, 9.04, 6.47
25.492, 9.16, 4.69
25.520, 9.28, 3.55
25.553, 9.31, 2.35
25.582, 9.38, 1.54
25.622, 9.51, 0.82
25.651, 9.68, 0.54
25.690, 9.84, 0.49
25.721, 9.87, 0.72
25.750, 9.92, 1.16
25.788, 9.93, 2.00
25.817, 9.89, 2.84
25.852, 9.82, 3.93
25.889, 9.70, 15.62
25.916, 9.46, 1.12
25.952, 9.08, 0.85
25.991, 8.59, 0.85
26.014, 8.44, 0.99
26.050, 7.21, 1.42
26.091, 6.20, 2.17
26.118, 6.01, 2.80
26.145, 6.32, 3.51
26.186, 6.84, 4.70
26.222, 7.52, 5.79
26.254, 8.27, 6.74
26.287, 8.90, 7.65
26.319, 9.30, 8.43
26.352, 9.66, 9.14
26.386, 9.77, 9.65
26.428, 9.72, 9.93
26.450, 9.55, 9.90
26.484, 9.38, 8.31
26.519, 9.19, 9.13
26.551, 9.06, 9.36
26.579, 8.99, 9.65
26.620, 8.95, 9.89
26.652, 8.94, 9.92
26.685, 8.82, 9.81
26.720, 8.56, 9.53
26.749, 8.14, 9.20
26.779, 7.59, 8.78
26.825, 7.09, 8.04
26.858, 5.02, 7.50
26.889, 5.06, 7.03
26.921, 5.85, 6.60
26.955, 6.63, 6.39
26.992, 7.57, 6.21
27.021, 8.61, 6.11
27.053, 9.45, 6.04
27.092, 9.85, 6.01
27.122, 9.90, 6.04
27.153, 9.82, 6.11
27.182, 9.81, 6.20
27.225, 9.48, 6.01
27.253, 9.42, 6.05
27.288, 9.54, 6.18
27.316, 9.69, 6.36
27.360, 9.85, 6.74
27.394, 9.94, 7.11
27.422, 9.96, 7.44
27.451, 9.91, 7.80
27.488, 9.84, 8.28
27.515, 9.67, 8.61
27.550, 8.26, 9.01
27.590, 6.55, 9.40
27.618, 5.86, 9.59
27.649, 6.37, 9.76
27.686, 7.05, 9.89
27.720, 7.73, 9.93
27.762, 8.53, 9.88
27.791, 9.36, 9.78
27.828, 9.70, 9.59
27.846, 9.60, 9.47
27.891, 9.23, 9.10
27.934, 8.74, 8.39
27.959, 8.24, 8.57
27.990, 7.77, 8.15
28.027, 7.31, 7.63
28.060, 6.85, 7.18
28.089, 6.45, 6.82
28.121, 6.05, 6.46
28.153, 5.60, 6.03
28.194, 4.84, 5.85
28.229, 3.53, 6.07
28.253, 1.20, 6.41
28.288, 0.37, 7.11
28.326, 1.04, 8.02
28.357, 2.61, 8.75
28.392, 5.05, 9.41
28.420, 6.01, 9.65
28.457, 6.87, 9.87
28.487, 7.75, 9.95
28.525, 8.79, 9.94
28.553, 9.54, 9.85
28.586, 9.78, 9.64
28.630, 9.65, 9.24
28.654, 9.43, 8.96
28.693, 9.20, 9.88
28.726, 9.10, 5.71
28.758, 9.07, 4.76
28.791, 9.06, 3.79
28.833, 9.03, 2.64
28.858, 8.90, 2.03
28.895, 8.68, 0.83
28.925, 8.34, 0.36
28.958, 7.75, 0.81
28.992, 6.79, 2.21
29.026, 4.97, 4.25
29.062, 1.21, 6.61
29.092, 0.80, 8.30
29.125, 1.99, 8.99
29.157, 4.33, 9.44
29.192, 5.49, 9.73
29.220, 6.37, 9.79
29.260, 7.28, 9.63
29.293, 8.31, 9.27
29.321, 9.30, 8.83
29.360, 9.68, 8.02
29.392, 9.58, 7.19
29.425, 9.20, 6.30
29.465, 8.70, -3.51
29.493, 8.15, 5.10
29.525, 7.59, 4.11
29.560, 7.00, 3.08
29.593, 6.40, 2.24
29.630, 5.74, 1.29
29.657, 5.08, 0.88
29.696, 4.46, 0.87
29.735, 3.39, 1.51
29.759, 1.53, 2.20
29.799, 0.90, 3.71
29.823, 0.70, 4.75
29.863, 0.48, 6.52
29.885, 0.35, 7.42
29.923, 0.70, 8.62
29.963, 1.65, 9.29
29.993, 3.40, 9.59
30.029, 5.79, 9.68
30.062, 7.13, 9.52
30.090, 8.16, 9.19
30.131, 9.14, 8.44
30.157, 9.45, 7.81
30.200, 9.13, 6.57
30.237, 8.42, 5.45
30.274, 7.63, 7.91
30.302, 6.93, 4.84
30.328, 6.37, 4.04
30.350, 5.93, 3.38
30.383, 5.51, 2.47
30.423, 5.08, 1.45
30.459, 4.57, 0.63
30.494, 3.98, 0.35
30.530, 2.97, 0.63
30.562, 1.08, 1.35
30.591, 0.90, 2.31
30.623, 0.87, 3.62
30.660, 0.81, 5.28
30.704, 0.67, 7.18
30.731, 0.38, 8.15
30.762, 0.47, 8.75
30.786, 1.20, 9.10
30.826, 2.81, 9.43
30.860, 5.34, 9.45
30.901, 6.73, 9.16
30.936, 7.73, 8.65
30.959, 8.84, 8.20
31.000, 9.42, 7.21
31.034, 9.34, 6.24
31.074, 8.78, 5.03
31.103, 7.98, 1.54
31.136, 7.22, 4.37
31.156, 6.54, 3.80
