method,series,target,filters,n,mae,rmse,corr,signed_bias,centered_mae,centered_rmse,centered_corr,tracking_gain,amplitude_ratio,direction_agreement,inversion_like,pp_mae,pp_signed_bias
SinBP_D_LocalA,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",38,3.0709361063844454,3.2487292322240076,-0.17477825138178496,-2.9609656001074143,0.992583337145389,1.3424398654866903,-0.17477825138178496,-0.06278656950295992,0.38303124334054,0.3783783783783784,0,9.163244965775366,8.839293879446815
SinBP_D_LocalA,smoothed,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",38,0.03310773570460525,0.04237609193952804,-0.09415130826524286,-0.014534306958475515,0.03155820251240801,0.03988713747482097,-0.09415130826524298,-0.00888670611890249,0.10644068804925043,0.6216216216216216,0,9.163244965775366,8.839293879446815
SinBP_D_LocalA,smoothed,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",38,9.163244965775366,9.704599494567006,-0.17690816870568926,8.839293879446815,2.9893947373062995,4.0169083689839855,-0.1769081687056894,-0.0651434835937109,0.38783121175932106,0.3611111111111111,1,9.163244965775366,8.839293879446815
SinBP_D_LocalA,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",38,6.09230885939092,6.456242832911731,-0.177917489704087,5.8783282793394,2.0003033474767,2.678047474858314,-0.17791748970408702,-0.06573962556340626,0.39008596914379884,0.32432432432432434,0,9.163244965775366,8.839293879446815
SinBP_D_LocalA,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",38,3.0709361063844454,3.2487292322240076,-0.17477825138178496,-2.9609656001074143,0.992583337145389,1.3424398654866903,-0.17477825138178496,-0.06278656950295992,0.38303124334054,0.3783783783783784,0,9.163244965775366,8.839293879446815
SinBP_D_LocalA,calibrated,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",38,0.03310773570460525,0.04237609193952804,-0.09415130826524286,-0.014534306958475515,0.03155820251240801,0.03988713747482097,-0.09415130826524298,-0.00888670611890249,0.10644068804925043,0.6216216216216216,0,9.163244965775366,8.839293879446815
SinBP_D_LocalA,calibrated,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",38,9.163244965775366,9.704599494567006,-0.17690816870568926,8.839293879446815,2.9893947373062995,4.0169083689839855,-0.1769081687056894,-0.0651434835937109,0.38783121175932106,0.3611111111111111,1,9.163244965775366,8.839293879446815
SinBP_M,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",42,6.483894928678467,6.855401920109762,-0.08521379673682812,6.3330892543051505,2.0111808976769376,2.624653815275245,-0.08521379673682812,-0.0334583870198087,0.4326725019312725,0.4634146341463415,0,9.744609858629211,9.515216779840646
SinBP_M,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",42,3.260714929950743,3.442243561610858,-0.08255731001040031,-3.182127525535496,1.000413176212181,1.3127035403145086,-0.08255731001040031,-0.030454871659293524,0.42226931055326095,0.5365853658536586,0,9.744609858629211,9.515216779840646
SinBP_M,raw,MAP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",42,0.0330518562515668,0.041887078852450486,0.10035866079979118,-0.01038859892194718,0.03147945570944782,0.04066858537885472,0.10035866079979118,0.01741540162270086,0.1638109134528592,0.5609756097560976,0,9.744609858629211,9.515216779840646
SinBP_M,raw,PP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",42,9.744609858629211,10.297282654590704,-0.08438307398517748,9.515216779840646,3.0066814007427745,3.9365418079439216,-0.0843830739851775,-0.0330934113653329,0.4293185883043858,0.48717948717948717,1,9.744609858629211,9.515216779840646
