経過時間_秒, Green, SinWave
16.609, 0.08, 5.65
16.642, 0.08, 4.71
16.665, 0.16, 4.06
16.702, 0.25, 3.05
16.733, 0.41, 2.28
16.768, 0.73, 1.50
16.808, 1.40, 0.66
16.843, 2.54, 0.23
16.868, 4.33, 0.12
16.911, 6.81, 0.31
16.934, 7.51, 0.60
16.974, 8.39, 1.41
17.004, 9.35, 2.23
17.037, 9.79, 3.28
17.070, 9.85, 4.44
17.106, 9.60, 5.73
17.151, 9.19, 7.26
17.171, 8.71, 1.95
17.204, 8.18, 5.67
17.243, 7.46, 4.24
17.265, 6.48, 3.43
17.304, 5.06, 2.13
17.342, 3.38, 1.09
17.368, 1.92, 0.56
17.406, 1.04, 0.13
17.441, 0.59, 0.11
17.473, 1.00, 0.42
17.511, 2.30, 1.15
17.548, 4.37, 2.19
17.567, 6.13, 2.82
17.606, 6.68, 4.24
17.638, 7.03, 5.47
17.679, 7.58, 6.99
17.703, 7.97, 7.79
17.742, 8.24, 8.85
17.779, 8.57, 9.53
17.802, 9.00, 9.77
17.838, 9.57, 9.83
17.868, 9.86, 9.60
17.905, 9.90, 8.98
17.940, 9.73, 8.06
17.973, 9.47, 7.04
18.016, 9.14, -1.19
18.039, 8.85, 0.67
18.078, 8.61, 1.06
18.108, 8.39, 1.56
18.143, 8.16, 2.32
18.171, 7.87, 3.04
18.211, 7.40, 4.20
18.246, 6.63, 5.28
18.271, 5.25, 6.05
18.307, 3.23, 7.12
18.341, 1.14, 8.02
18.374, 0.79, 8.93
18.406, 0.45, 9.71
18.443, 0.64, 9.85
18.478, 1.55, 9.22
18.502, 3.28, 8.41
18.543, 5.67, 6.50
18.585, 6.36, 4.26
18.607, 7.07, 3.14
18.644, 7.93, 1.74
18.671, 8.71, 1.24
18.706, 9.19, 0.79
18.739, 9.55, 0.59
18.785, 9.81, 0.67
18.809, 9.87, 0.89
18.842, 9.79, 1.36
18.873, 9.64, 1.97
18.914, 9.43, 10.49
18.946, 9.21, 0.85
18.978, 8.94, 0.53
19.014, 8.63, 0.43
19.043, 8.27, 0.55
19.070, 7.79, 0.82
19.118, 7.14, 1.65
19.147, 6.16, 2.33
19.174, 4.46, 3.06
19.206, 1.35, 4.02
19.242, 0.96, 5.16
19.282, 2.04, 6.42
19.313, 4.13, 7.34
19.337, 5.80, 7.99
19.390, 6.44, 9.27
19.416, 7.32, 9.68
19.447, 8.38, 9.88
19.479, 9.22, 9.75
19.512, 9.74, 9.26
19.545, 9.88, 8.46
19.574, 9.75, 7.53
19.612, 9.40, 6.12
19.653, 8.92, 10.40
19.673, 8.33, 9.59
19.714, 7.71, 9.04
19.737, 7.09, 8.62
19.774, 6.45, 7.82
19.806, 5.82, 7.02
19.842, 5.10, 6.04
19.886, 3.91, 4.81
19.918, 2.22, 3.94
19.942, 1.32, 3.32
19.973, 1.30, 2.60
20.015, 1.09, 1.71
20.046, 0.51, 1.23
20.071, 0.31, 1.01
20.109, 0.64, 0.99
20.149, 1.56, 1.37
20.180, 3.11, 1.93
20.213, 5.40, 2.73
20.248, 6.92, 3.77
20.279, 7.91, 4.79
20.314, 8.75, 5.98
20.345, 9.48, 7.01
20.383, 9.76, 8.14
20.420, 9.63, 8.94
20.452, 9.18, 9.42
20.487, 8.53, 4.55
20.511, 7.74, 2.24
20.540, 6.97, 1.44
