経過時間_秒, Green, SinWave
20.510, 4.79, 8.16
20.546, 6.19, 8.93
20.583, 7.19, 9.41
20.614, 8.22, 9.59
20.646, 9.25, 9.54
20.679, 9.65, 9.25
20.710, 9.58, 8.76
20.741, 9.18, 8.10
20.783, 8.71, 6.79
20.815, 8.27, 5.44
20.848, 7.86, 4.36
20.880, 7.49, 3.35
20.914, 7.09, 2.38
20.948, 6.63, 1.41
20.979, 6.10, 0.69
21.012, 5.48, 0.56
21.042, 4.52, 1.03
21.080, 2.79, 2.32
21.117, 1.02, 4.10
21.148, 0.63, 5.75
21.187, 0.89, 7.68
21.219, 1.97, 8.68
21.253, 3.86, 9.26
21.284, 6.17, 9.57
21.316, 7.16, 9.66
21.350, 8.24, 9.49
21.382, 9.24, 9.10
21.411, 9.56, 8.55
21.443, 9.34, 7.78
21.478, 8.77, 6.78
21.520, 8.09, 6.03
21.551, 7.44, 5.36
21.583, 6.79, 4.34
21.614, 6.13, 3.38
21.646, 5.35, 2.49
21.677, 4.45, 1.66
21.710, 3.46, 0.86
21.748, 2.41, 0.64
21.786, 1.46, 1.21
21.817, 1.33, 2.18
21.842, 1.06, 3.22
21.877, 0.64, 4.90
21.914, 0.34, 6.70
21.949, 0.48, 8.16
21.981, 1.06, 8.85
22.012, 2.04, 9.29
22.049, 3.40, 9.55
22.078, 4.91, 9.54
22.116, 6.28, 9.23
22.142, 7.20, 8.84
22.176, 7.66, 8.14
22.220, 7.64, 6.94
22.254, 7.40, 5.93
22.283, 6.44, 5.05
22.315, 5.44, 3.21
22.346, 4.46, 2.44
22.382, 3.47, 1.64
22.420, 2.43, 0.78
22.452, 1.90, 0.37
22.483, 1.76, 0.40
22.523, 1.49, 1.06
22.555, 1.28, 2.00
22.587, 1.13, 3.18
22.613, 0.97, 4.23
22.644, 0.61, 5.45
22.677, 0.36, 6.56
22.714, 0.55, 7.16
22.752, 1.23, 7.54
22.781, 2.48, 7.66
22.807, 4.26, 7.63
22.854, 6.29, 7.26
22.887, 8.22, 6.78
22.923, 9.35, 6.08
22.954, 9.53, 5.37
22.981, 9.19, 4.66
23.008, 8.59, 3.99
23.053, 8.00, 2.80
23.084, 7.50, 6.28
23.119, 7.02, 5.23
23.154, 6.51, 4.17
23.187, 5.87, 3.20
23.219, 5.07, 2.34
23.250, 4.16, 1.58
23.293, 3.23, 0.55
23.323, 1.80, 0.34
23.355, 1.18, 0.60
23.383, 1.04, 1.22
23.420, 0.60, 2.50
23.454, 0.43, 4.05
23.481, 0.77, 5.28
23.515, 1.79, 6.85
23.552, 3.50, 8.26
23.581, 5.88, 8.81
23.612, 7.41, 9.24
23.651, 8.69, 9.53
23.687, 9.47, 9.52
23.721, 9.53, 9.28
23.754, 9.00, 8.84
23.781, 8.22, 8.33
23.823, 7.44, 3.63
23.851, 6.75, 5.22
23.897, 6.14, 3.78
23.929, 5.54, 2.84
23.961, 4.81, 2.00
23.987, 3.96, 1.29
24.023, 2.98, 0.53
24.052, 1.92, 0.37
24.082, 1.46, 0.64
24.127, 1.22, 1.82
24.158, 1.12, 3.04
24.190, 0.91, 4.52
24.222, 0.50, 6.04
24.255, 0.51, 7.48
24.289, 1.08, 8.51
24.320, 2.26, 9.04
24.359, 4.08, 9.45
24.391, 6.46, 9.55
24.422, 7.89, 9.43
24.451, 9.08, 9.13
24.488, 9.61, 8.52
24.520, 9.56, 7.80
24.553, 9.15, 6.92
24.593, 8.65, 11.89
24.622, 8.15, 5.89
24.651, 7.69, 5.06
24.684, 7.23, 4.11
24.717, 6.70, 3.21
24.756, 6.02, 2.24
