session_id,elapsed_s,sample_index,effective_rate_hz,waveform_label,wave_bpm,peak_like,trough_like
cnap_20260402_165206,586.401758375,58641,100.001405457,ch2,86.956521739,474.083333333,332.818181818
cnap_20260402_165206,587.412197208,58742,100.001328333,ch2,85.592011412,467.909090909,328.900000000
cnap_20260402_165206,588.368150291,58831,99.990116683,ch2,86.500655308,465.333333333,332.272727273
cnap_20260402_165206,589.491832916,58950,100.001385445,ch2,84.626234133,462.545454545,337.600000000
cnap_20260402_165206,590.501156375,59051,100.001497647,ch2,84.183673469,461.083333333,339.363636364
cnap_20260402_165206,591.511875666,59152,100.001373486,ch2,83.798882682,463.090909091,343.700000000
cnap_20260402_165206,592.501649541,59251,100.001409356,ch2,81.855388813,458.545454545,340.600000000
cnap_20260402_165206,593.521775708,59353,100.001385677,ch2,82.191780822,456.272727273,335.000000000
cnap_20260402_165206,594.531793041,59454,100.001380407,ch2,78.226857888,461.181818182,329.700000000
cnap_20260402_165206,595.541725083,59555,100.001389477,ch2,78.125000000,461.727272727,326.500000000
cnap_20260402_165206,596.551774708,59656,100.001378806,ch2,75.949367089,461.200000000,314.555555556
cnap_20260402_165206,597.562091250,59757,100.001323503,ch2,75.418994413,462.000000000,299.555555556
cnap_20260402_165206,598.570681291,59858,100.001556827,ch2,74.380165289,465.900000000,288.555555556
cnap_20260402_165206,599.581326583,59959,100.001446579,ch2,74.482758621,464.100000000,287.777777778
cnap_20260402_165206,600.591497875,60060,100.001415625,ch2,75.418994413,470.100000000,289.111111111
cnap_20260402_165206,601.601744000,60161,100.001372336,ch2,75.313807531,472.500000000,287.333333333
cnap_20260402_165206,602.641452000,60265,100.001418422,ch2,77.519379845,472.363636364,288.100000000
cnap_20260402_165206,603.650658000,60366,100.001547584,ch2,75.949367089,481.600000000,287.666666667
cnap_20260402_165206,604.661766125,60467,100.001361732,ch2,76.056338028,486.300000000,294.222222222
cnap_20260402_165206,605.671749833,60568,100.001362152,ch2,77.419354839,486.545454545,299.900000000
cnap_20260402_165206,606.681214375,60669,100.001448145,ch2,76.923076923,489.500000000,302.555555556
cnap_20260402_165206,607.690790875,60770,100.001515429,ch2,77.253218884,490.800000000,304.000000000
cnap_20260402_165206,608.700466083,60871,100.001566274,ch2,77.519379845,492.454545455,305.300000000
cnap_20260402_165206,609.711794833,60972,100.001345745,ch2,78.947368421,492.000000000,307.200000000
cnap_20260402_165206,610.721802625,61073,100.001342244,ch2,78.374455733,493.800000000,308.888888889
cnap_20260402_165206,611.731818583,61174,100.001337419,ch2,78.636959371,489.636363636,314.500000000
cnap_20260402_165206,612.741462125,61275,100.001393389,ch2,79.051383399,485.090909091,314.900000000
cnap_20260402_165206,613.751892791,61376,100.001320926,ch2,79.528718704,483.900000000,312.555555556
cnap_20260402_165206,614.760136125,61477,100.001604508,ch2,79.365079365,482.454545455,312.000000000
cnap_20260402_165206,615.761725208,61577,100.001343830,ch2,79.260237781,481.363636364,310.900000000
cnap_20260402_165206,616.750973666,61676,100.001463530,ch2,81.855388813,474.454545455,311.100000000
cnap_20260402_165206,617.791862791,61780,100.001317144,ch2,79.260237781,475.636363636,309.100000000
cnap_20260402_165206,618.802229416,61881,100.001255746,ch2,79.051383399,473.090909091,306.500000000
cnap_20260402_165206,619.810660291,61982,100.001506865,ch2,79.528718704,474.000000000,301.777777778
cnap_20260402_165206,620.820782291,62083,100.001484762,ch2,79.051383399,484.818181818,304.000000000
cnap_20260402_165206,621.830367208,62184,100.001549103,ch2,79.787234043,487.090909091,307.100000000
cnap_20260402_165206,622.830696416,62284,100.001493758,ch2,79.763663220,490.500000000,305.888888889
cnap_20260402_165206,623.841860291,62385,100.001304771,ch2,79.893475366,486.727272727,304.800000000
cnap_20260402_165206,624.850793166,62486,100.001473445,ch2,80.106809079,490.454545455,300.700000000
cnap_20260402_165206,625.861442791,62587,100.001367269,ch2,80.000000000,493.600000000,304.000000000
cnap_20260402_165206,626.871594750,62688,100.001340825,ch2,78.740157480,494.727272727,307.200000000
cnap_20260402_165206,627.880112208,62789,100.001574790,ch2,80.753701211,494.000000000,308.500000000
cnap_20260402_165206,628.881628375,62889,100.001331192,ch2,82.872928177,481.090909091,310.100000000
cnap_20260402_165206,629.891508541,62990,100.001348083,ch2,79.681274900,475.818181818,310.400000000
cnap_20260402_165206,630.901453166,63091,100.001354702,ch2,80.000000000,472.090909091,306.300000000
cnap_20260402_165206,631.900547666,63191,100.001495858,ch2,80.428954424,469.818181818,316.100000000
cnap_20260402_165206,632.932199041,63294,100.001232511,ch2,81.081081081,464.909090909,316.500000000
cnap_20260402_165206,633.942036708,63395,100.001256155,ch2,82.644628099,465.000000000,317.500000000
cnap_20260402_165206,634.951850125,63496,100.001283542,ch2,85.161290323,466.000000000,314.181818182
cnap_20260402_165206,635.962110500,63597,100.001240561,ch2,82.987551867,465.272727273,311.500000000
cnap_20260402_165206,636.942037833,63695,100.001250061,ch2,86.049543677,481.083333333,312.000000000
cnap_20260402_165206,637.981454000,63799,100.001339537,ch2,86.083213773,495.090909091,314.000000000
cnap_20260402_165206,638.991318375,63900,100.001358645,ch2,85.381630013,506.000000000,312.818181818
cnap_20260402_165206,640.001930333,64001,100.001260882,ch2,85.106382979,517.272727273,309.700000000
cnap_20260402_165206,641.011794000,64102,100.001280164,ch2,83.916083916,522.000000000,306.000000000
cnap_20260402_165206,642.020088791,64203,100.001543754,ch2,83.650190114,524.250000000,302.636363636
cnap_20260402_165206,643.021867208,64303,100.001264777,ch2,81.632653061,531.363636364,306.000000000
cnap_20260402_165206,644.031326541,64404,100.001346745,ch2,79.295154185,530.600000000,302.666666667
cnap_20260402_165206,645.042135958,64505,100.001219152,ch2,78.602620087,527.100000000,294.444444444
cnap_20260402_165206,646.051719583,64606,100.001281696,ch2,77.922077922,516.727272727,295.100000000
cnap_20260402_165206,647.050780500,64706,100.001424850,ch2,80.428954424,500.454545455,289.200000000
cnap_20260402_165206,648.061440541,64807,100.001320779,ch2,78.947368421,510.200000000,288.111111111
cnap_20260402_165206,649.071780583,64908,100.001266334,ch2,77.922077922,502.000000000,295.000000000
cnap_20260402_165206,650.081365375,65009,100.001328238,ch2,81.190798376,488.909090909,297.500000000
cnap_20260402_165206,651.091265833,65110,100.001341466,ch2,79.470198675,491.909090909,305.400000000
cnap_20260402_165206,652.101469166,65211,100.001308207,ch2,80.536912752,488.181818182,312.200000000
cnap_20260402_165206,653.112004666,65312,100.001224190,ch2,83.756345178,479.000000000,315.454545455
cnap_20260402_165206,654.122150083,65413,100.001200069,ch2,84.033613445,480.727272727,323.500000000
cnap_20260402_165206,655.131425708,65514,100.001308790,ch2,84.615384615,481.333333333,327.545454545
cnap_20260402_165206,656.151776583,65616,100.001253280,ch2,87.186261559,473.583333333,327.000000000
cnap_20260402_165206,657.160807208,65717,100.001398865,ch2,87.719298246,475.727272727,326.800000000
cnap_20260402_165206,658.170665083,65818,100.001418313,ch2,86.842105263,477.666666667,322.636363636
cnap_20260402_165206,659.181943750,65919,100.001222159,ch2,89.068825911,472.083333333,320.454545455
cnap_20260402_165206,660.190491791,66020,100.001440222,ch2,84.724005135,477.083333333,316.454545455
cnap_20260402_165206,661.201692166,66121,100.001256475,ch2,83.333333333,478.545454545,312.800000000
cnap_20260402_165206,662.201958041,66221,100.001214427,ch2,82.644628099,479.181818182,309.900000000
cnap_20260402_165206,663.211599333,66322,100.001266665,ch2,80.862533693,479.545454545,309.000000000
cnap_20260402_165206,664.220814416,66423,100.001382911,ch2,80.536912752,481.272727273,311.600000000
cnap_20260402_165206,665.231861041,66524,100.001223477,ch2,81.632653061,481.090909091,312.100000000
cnap_20260402_165206,666.240536958,66625,100.001420364,ch2,81.190798376,481.636363636,316.000000000
cnap_20260402_165206,667.241495958,66725,100.001274507,ch2,81.190798376,480.090909091,319.300000000
cnap_20260402_165206,668.250791541,66826,100.001377994,ch2,83.333333333,476.916666667,323.909090909
cnap_20260402_165206,669.262043208,66927,100.001188890,ch2,82.758620690,476.909090909,327.100000000
cnap_20260402_165206,670.271792541,67028,100.001224497,ch2,83.217753121,474.636363636,327.200000000
cnap_20260402_165206,671.281868875,67129,100.001211283,ch2,82.417582418,468.909090909,321.800000000
cnap_20260402_165206,672.291864541,67230,100.001210108,ch2,82.530949106,468.181818182,321.300000000
cnap_20260402_165206,673.301844041,67331,100.001211338,ch2,82.191780822,468.636363636,320.100000000
cnap_20260402_165206,674.311867250,67432,100.001206081,ch2,81.632653061,470.000000000,318.900000000
cnap_20260402_165206,675.320104916,67533,100.001465244,ch2,81.411126187,473.090909091,319.600000000
cnap_20260402_165206,676.321753666,67633,100.001219292,ch2,83.682008368,473.545454545,312.700000000
cnap_20260402_165206,677.331784625,67734,100.001212903,ch2,80.106809079,492.818181818,305.900000000
cnap_20260402_165206,678.330772625,67834,100.001360306,ch2,81.521739130,494.090909091,308.800000000
cnap_20260402_165206,679.341522791,67935,100.001247857,ch2,81.521739130,506.090909091,312.500000000
cnap_20260402_165206,680.351871166,68036,100.001194799,ch2,81.967213115,508.545454545,313.500000000
cnap_20260402_165206,681.361736125,68137,100.001212847,ch2,81.855388813,509.545454545,311.800000000
cnap_20260402_165206,682.371052333,68238,100.001311261,ch2,82.304526749,507.909090909,310.900000000
cnap_20260402_165206,683.380900375,68339,100.001331560,ch2,82.191780822,505.272727273,313.400000000
cnap_20260402_165206,684.381998958,68439,100.001169090,ch2,83.969465649,505.166666667,307.272727273
cnap_20260402_165206,685.391466750,68540,100.001245018,ch2,83.682008368,503.363636364,303.600000000
cnap_20260402_165206,686.401813916,68641,100.001192608,ch2,82.872928177,509.818181818,301.600000000
cnap_20260402_165206,687.410320333,68742,100.001408135,ch2,85.271317829,506.833333333,299.090909091
cnap_20260402_165206,688.421683833,68843,100.001208005,ch2,82.758620690,513.818181818,296.500000000
cnap_20260402_165206,689.430592916,68944,100.001364472,ch2,82.644628099,514.545454545,295.100000000
cnap_20260402_165206,690.519597458,69048,99.994265556,ch2,81.743869210,519.272727273,294.200000000
cnap_20260402_165206,691.551988833,69156,100.001158433,ch2,80.971659919,523.000000000,300.200000000
cnap_20260402_165206,692.561691541,69257,100.001199671,ch2,80.428954424,520.363636364,304.100000000
cnap_20260402_165206,693.571275625,69358,100.001257892,ch2,80.753701211,518.363636364,302.500000000
cnap_20260402_165206,694.528226375,69451,99.997375719,ch2,81.743869210,509.181818182,303.700000000
cnap_20260402_165206,695.601104916,69561,100.001278762,ch2,81.521739130,512.363636364,305.700000000
cnap_20260402_165206,696.611647375,69662,100.001199036,ch2,81.967213115,512.000000000,308.000000000
cnap_20260402_165206,697.621470833,69763,100.001222607,ch2,83.333333333,512.000000000,310.000000000
cnap_20260402_165206,698.630745458,69864,100.001324669,ch2,84.151472651,513.000000000,311.600000000
cnap_20260402_165206,699.631863750,69964,100.001162933,ch2,85.271317829,513.916666667,314.000000000
cnap_20260402_165206,700.640111458,70065,100.001411358,ch2,85.959885387,514.090909091,316.300000000
cnap_20260402_165206,701.641322458,70165,100.001236749,ch2,85.825747724,513.333333333,314.636363636
cnap_20260402_165206,702.651311541,70266,100.001236525,ch2,86.500655308,510.750000000,313.363636364
cnap_20260402_165206,703.661825250,70367,100.001161744,ch2,85.227272727,511.090909091,309.200000000
cnap_20260402_165206,704.671597166,70468,100.001192447,ch2,84.076433121,509.666666667,307.000000000
cnap_20260402_165206,705.680103583,70569,100.001402394,ch2,82.758620690,509.636363636,305.000000000
cnap_20260402_165206,706.681248250,70669,100.001238430,ch2,82.191780822,509.909090909,306.800000000
cnap_20260402_165206,707.702060666,70771,100.001121847,ch2,86.274509804,497.833333333,307.727272727
cnap_20260402_165206,708.711512958,70872,100.001197531,ch2,83.682008368,500.000000000,308.700000000
cnap_20260402_165206,709.726494000,70973,100.000493993,ch2,86.956521739,495.583333333,313.000000000
cnap_20260402_165206,710.751724833,71076,100.001164284,ch2,87.417218543,491.750000000,314.272727273
cnap_20260402_165206,711.760619416,71177,100.001317941,ch2,88.709677419,490.083333333,311.636363636
cnap_20260402_165206,712.769184000,71277,100.000114483,ch2,91.034482759,492.333333333,310.363636364
cnap_20260402_165206,713.780691458,71379,100.001304118,ch2,91.160220994,496.166666667,304.181818182
cnap_20260402_165206,714.791803375,71480,100.001146715,ch2,91.286307054,497.666666667,302.000000000
cnap_20260402_165206,715.802200208,71581,100.001089657,ch2,87.765957447,508.416666667,294.090909091
cnap_20260402_165206,716.810666375,71682,100.001302105,ch2,87.533156499,516.416666667,287.181818182
cnap_20260402_165206,717.811775250,71782,100.001145809,ch2,84.507042254,524.636363636,281.600000000
cnap_20260402_165206,718.821801666,71883,100.001140524,ch2,82.079343365,538.818181818,282.000000000
cnap_20260402_165206,719.830438958,71984,100.001328235,ch2,81.190798376,543.363636364,280.400000000
cnap_20260402_165206,720.841921166,72085,100.001120750,ch2,80.000000000,548.200000000,282.333333333
cnap_20260402_165206,721.850789708,72186,100.001275927,ch2,79.893475366,547.000000000,284.500000000
cnap_20260402_165206,722.843633458,72285,100.000880763,ch2,82.079343365,541.909090909,288.000000000
cnap_20260402_165206,723.890689125,72390,100.001286227,ch2,84.033613445,545.181818182,301.600000000
cnap_20260402_165206,724.901464875,72491,100.001177419,ch2,84.724005135,542.833333333,306.363636364
cnap_20260402_165206,725.910422750,72592,100.001319343,ch2,86.727989488,535.166666667,310.181818182
cnap_20260402_165206,726.912109791,72692,100.001085442,ch2,86.830680174,539.090909091,316.500000000
cnap_20260402_165206,727.920126958,72793,100.001356336,ch2,86.274509804,536.750000000,319.454545455
cnap_20260402_165206,728.930771083,72894,100.001266090,ch2,88.471849866,526.083333333,322.727272727
cnap_20260402_165206,729.942029166,72995,100.001091982,ch2,86.083213773,531.181818182,319.700000000
cnap_20260402_165206,730.951527625,73096,100.001159088,ch2,84.151472651,530.181818182,315.000000000
cnap_20260402_165206,731.961287666,73197,100.001190273,ch2,84.269662921,529.454545455,313.200000000
cnap_20260402_165206,732.970287375,73298,100.001325105,ch2,88.353413655,518.166666667,311.818181818
cnap_20260402_165206,733.981451208,73399,100.001164715,ch2,86.049543677,521.833333333,307.090909091
cnap_20260402_165206,734.990447750,73500,100.001299643,ch2,87.649402390,510.583333333,304.363636364
cnap_20260402_165206,735.991479166,73600,100.001157735,ch2,87.719298246,516.545454545,303.400000000
cnap_20260402_165206,737.000512166,73701,100.001287358,ch2,87.417218543,515.083333333,303.272727273
cnap_20260402_165206,738.010777750,73802,100.001249609,ch2,88.709677419,507.583333333,303.363636364
cnap_20260402_165206,739.024728833,73902,99.999360125,ch2,85.714285714,502.333333333,299.909090909
cnap_20260402_165206,740.061460875,74007,100.001153840,ch2,85.470085470,493.545454545,299.600000000
cnap_20260402_165206,741.072158958,74108,100.001058067,ch2,84.942084942,491.500000000,296.363636364
cnap_20260402_165206,742.081224208,74209,100.001182592,ch2,84.507042254,489.636363636,301.700000000
cnap_20260402_165206,743.091620625,74310,100.001127637,ch2,84.942084942,487.750000000,302.363636364
cnap_20260402_165206,744.111839291,74412,100.001096705,ch2,88.948787062,479.166666667,304.181818182
cnap_20260402_165206,745.121871208,74513,100.001090935,ch2,88.948787062,485.250000000,314.909090909
cnap_20260402_165206,746.130785583,74614,100.001234960,ch2,91.412742382,485.250000000,319.727272727
cnap_20260402_165206,747.141458125,74715,100.001143274,ch2,91.539528433,489.166666667,323.818181818
cnap_20260402_165206,748.151761333,74816,100.001101203,ch2,90.534979424,490.916666667,328.636363636
cnap_20260402_165206,749.161790500,74917,100.001095825,ch2,88.829071332,486.750000000,320.636363636
cnap_20260402_165206,750.171966750,75018,100.001070854,ch2,87.882822903,482.416666667,319.727272727
cnap_20260402_165206,751.173087958,75118,100.000920166,ch2,85.959885387,477.909090909,315.900000000
cnap_20260402_165206,752.181666458,75219,100.001107916,ch2,83.682008368,473.272727273,310.700000000
cnap_20260402_165206,753.192124250,75320,100.001045650,ch2,79.155672823,460.454545455,296.000000000
cnap_20260402_165206,754.201849541,75421,100.001080673,ch2,78.431372549,451.727272727,289.800000000
cnap_20260402_165206,755.210659500,75522,100.001236807,ch2,76.487252125,438.200000000,284.666666667
cnap_20260402_165206,756.221459291,75623,100.001129393,ch2,76.379066478,429.900000000,283.000000000
cnap_20260402_165206,757.231885166,75724,100.001071645,ch2,77.319587629,420.272727273,283.000000000
cnap_20260402_165206,758.241755041,75825,100.001087379,ch2,75.736325386,416.400000000,285.444444444
cnap_20260402_165206,759.250775041,75926,100.001215008,ch2,76.163610719,414.600000000,288.000000000
cnap_20260402_165206,760.235577666,76024,100.000581706,ch2,76.628352490,413.818181818,292.300000000
cnap_20260402_165206,761.261459583,76127,100.001121877,ch2,76.923076923,412.400000000,299.000000000
cnap_20260402_165206,762.270055916,76228,100.001304536,ch2,76.923076923,415.600000000,304.222222222
cnap_20260402_165206,763.261452166,76327,100.001119909,ch2,76.923076923,420.727272727,308.800000000
cnap_20260402_165206,764.280113041,76429,100.001293630,ch2,77.720207254,424.090909091,311.700000000
cnap_20260402_165206,765.291752708,76530,100.001077666,ch2,77.032810271,428.100000000,314.111111111
cnap_20260402_165206,766.301927916,76631,100.001053382,ch2,76.813655761,429.400000000,314.555555556
cnap_20260402_165206,767.311652708,76732,100.001087862,ch2,76.628352490,430.909090909,311.900000000
cnap_20260402_165206,768.320104875,76833,100.001287891,ch2,78.534031414,430.000000000,311.400000000
cnap_20260402_165206,769.320311166,76933,100.001259402,ch2,75.949367089,434.000000000,308.666666667
cnap_20260402_165206,770.323344416,77033,100.000863999,ch2,75.842696629,434.600000000,307.555555556
cnap_20260402_165206,771.331770458,77134,100.001066926,ch2,77.319587629,434.181818182,306.600000000
cnap_20260402_165206,772.330813916,77234,100.001189398,ch2,75.208913649,437.700000000,305.555555556
cnap_20260402_165206,773.371773000,77338,100.001063783,ch2,76.595744681,439.000000000,306.666666667
cnap_20260402_165206,774.381365916,77439,100.001114965,ch2,76.433121019,443.545454545,310.000000000
cnap_20260402_165206,775.391452333,77540,100.001102368,ch2,77.922077922,447.500000000,315.111111111
cnap_20260402_165206,776.401836625,77641,100.001051437,ch2,80.971659919,451.090909091,321.200000000
cnap_20260402_165206,777.411815958,77742,100.001052729,ch2,81.300813008,453.818181818,324.900000000
cnap_20260402_165206,778.421807666,77843,100.001052429,ch2,83.438685209,459.166666667,327.272727273
cnap_20260402_165206,779.431858458,77944,100.001044548,ch2,85.592011412,461.454545455,329.200000000
cnap_20260402_165206,780.405395708,78025,99.980087822,ch2,84.985835694,461.909090909,331.100000000
cnap_20260402_165206,781.451288541,78146,100.001114780,ch2,87.186261559,464.333333333,332.727272727
cnap_20260402_165206,782.462075958,78247,100.001012706,ch2,89.795918367,462.666666667,332.454545455
cnap_20260402_165206,783.470279458,78348,100.001240703,ch2,85.714285714,468.416666667,322.454545455
cnap_20260402_165206,784.481983541,78449,100.001021879,ch2,84.269662921,471.363636364,319.800000000
cnap_20260402_165206,785.491451916,78550,100.001088247,ch2,83.217753121,471.636363636,319.600000000
cnap_20260402_165206,786.501464708,78651,100.001085223,ch2,84.832904884,465.250000000,318.181818182
cnap_20260402_165206,787.511852250,78752,100.001034619,ch2,82.304526749,469.727272727,313.800000000
cnap_20260402_165206,788.521968166,78853,100.001018594,ch2,83.228247163,469.416666667,312.363636364
cnap_20260402_165206,789.531793708,78954,100.001039387,ch2,81.521739130,473.272727273,312.100000000
cnap_20260402_165206,790.541441750,79055,100.001082581,ch2,79.528718704,474.500000000,320.777777778
cnap_20260402_165206,791.551074875,79156,100.001127549,ch2,83.123425693,465.333333333,322.454545455
cnap_20260402_165206,792.561744166,79257,100.001041664,ch2,80.321285141,464.000000000,321.600000000
cnap_20260402_165206,793.571154333,79358,100.001114666,ch2,81.411126187,465.909090909,328.100000000
cnap_20260402_165206,794.582098083,79459,100.000994475,ch2,64.171122995,466.333333333,333.000000000
cnap_20260402_165206,795.591474750,79560,100.001071561,ch2,62.038404727,466.250000000,336.285714286
cnap_20260402_165206,796.601663708,79661,100.001046482,ch2,73.770491803,451.600000000,343.777777778
cnap_20260402_165206,797.610776166,79762,100.001156433,ch2,72.386058981,455.000000000,337.111111111
cnap_20260402_165206,798.610671708,79862,100.001168065,ch2,79.260237781,449.090909091,340.200000000
cnap_20260402_165206,799.621324625,79963,100.001084935,ch2,82.304526749,451.363636364,331.600000000
cnap_20260402_165206,800.631746000,80064,100.001030936,ch2,71.523178808,472.300000000,312.444444444
cnap_20260402_165206,801.642187833,80165,100.000974520,ch2,79.051383399,471.454545455,309.400000000
cnap_20260402_165206,802.650653041,80266,100.001164511,ch2,81.300813008,478.363636364,302.100000000
cnap_20260402_165206,803.661335375,80367,100.001078144,ch2,78.947368421,494.454545455,293.500000000
cnap_20260402_165206,804.670175166,80468,100.001220977,ch2,78.636959371,499.818181818,294.500000000
cnap_20260402_165206,805.671711666,80568,100.001028748,ch2,80.536912752,499.272727273,290.200000000
cnap_20260402_165206,806.681232416,80669,100.001086871,ch2,78.034682081,511.500000000,291.555555556
cnap_20260402_165206,807.690787041,80770,100.001140654,ch2,78.125000000,513.454545455,294.700000000
cnap_20260402_165206,808.701438750,80871,100.001058642,ch2,78.034682081,512.000000000,301.222222222
cnap_20260402_165206,809.680111875,80969,100.001221238,ch2,79.051383399,511.272727273,310.600000000
cnap_20260402_165206,810.720718041,81073,100.001144902,ch2,79.260237781,511.181818182,313.800000000
cnap_20260402_165206,811.721711416,81173,100.001021112,ch2,80.237741456,511.400000000,321.444444444
cnap_20260402_165206,812.731913791,81274,100.000994942,ch2,80.645161290,509.545454545,327.400000000
cnap_20260402_165206,813.741450666,81375,100.001050620,ch2,80.645161290,508.454545455,327.300000000
cnap_20260402_165206,814.751907625,81476,100.000993232,ch2,82.417582418,501.181818182,331.000000000
cnap_20260402_165206,815.748176000,81571,99.995320124,ch2,80.645161290,492.363636364,322.900000000
cnap_20260402_165206,816.810921708,81682,100.001111431,ch2,81.967213115,486.909090909,322.700000000
cnap_20260402_165206,817.821762916,81783,100.001007198,ch2,85.271317829,476.666666667,319.636363636
cnap_20260402_165206,818.830385541,81884,100.001174170,ch2,83.333333333,477.545454545,316.500000000
cnap_20260402_165206,819.842177875,81985,100.000954101,ch2,84.507042254,474.333333333,313.545454545
cnap_20260402_165206,820.851979833,82086,100.000977054,ch2,87.533156499,467.000000000,311.727272727
cnap_20260402_165206,821.861332875,82187,100.001054573,ch2,85.714285714,470.166666667,316.636363636
cnap_20260402_165206,822.862022541,82287,100.000969477,ch2,86.956521739,471.416666667,318.090909091
cnap_20260402_165206,823.871882291,82388,100.000985312,ch2,86.455331412,474.181818182,315.300000000
cnap_20260402_165206,824.881311791,82489,100.001053268,ch2,86.500655308,488.416666667,306.909090909
cnap_20260402_165206,825.891229083,82590,100.001061994,ch2,85.227272727,494.181818182,302.900000000
cnap_20260402_165206,826.901324500,82691,100.001049158,ch2,84.724005135,499.916666667,300.818181818
cnap_20260402_165206,827.911911416,82792,100.000976986,ch2,84.388185654,503.454545455,300.200000000
cnap_20260402_165206,828.920113333,82893,100.001192717,ch2,84.865629420,512.272727273,295.000000000
cnap_20260402_165206,829.922021875,82993,100.000961310,ch2,82.987551867,528.545454545,290.500000000
cnap_20260402_165206,830.932959583,83094,100.000847291,ch2,82.872928177,535.636363636,298.100000000
cnap_20260402_165206,831.941456375,83195,100.001026950,ch2,83.756345178,534.333333333,301.363636364
cnap_20260402_165206,832.951236583,83296,100.001052092,ch2,82.644628099,538.727272727,302.800000000
cnap_20260402_165206,833.961705083,83397,100.000994640,ch2,82.872928177,537.909090909,308.700000000
cnap_20260402_165206,834.972041083,83498,100.000953196,ch2,86.049543677,524.083333333,308.727272727
cnap_20260402_165206,835.980914375,83599,100.001086822,ch2,82.758620690,527.727272727,310.900000000
cnap_20260402_165206,836.991876583,83700,100.000970549,ch2,83.756345178,512.250000000,312.636363636
cnap_20260402_165206,838.001635500,83801,100.000998148,ch2,83.333333333,503.181818182,312.000000000
cnap_20260402_165206,839.011740791,83902,100.000984397,ch2,83.862770013,493.833333333,316.272727273
cnap_20260402_165206,840.021454666,84003,100.001017276,ch2,87.649402390,480.750000000,318.181818182
cnap_20260402_165206,841.022040041,84103,100.000946463,ch2,85.825747724,473.000000000,315.363636364
cnap_20260402_165206,842.030482750,84204,100.001130274,ch2,85.937500000,467.833333333,316.636363636
cnap_20260402_165206,843.031896500,84304,100.000961233,ch2,86.705202312,466.818181818,319.000000000
cnap_20260402_165206,844.040107750,84405,100.001172012,ch2,86.842105263,465.750000000,321.363636364
cnap_20260402_165206,845.041484583,84505,100.001007692,ch2,89.918256131,459.416666667,321.636363636
cnap_20260402_165206,846.052148416,84606,100.000928026,ch2,86.387434555,461.333333333,320.818181818
cnap_20260402_165206,847.061456833,84707,100.001008565,ch2,86.161879896,459.166666667,319.545454545
cnap_20260402_165206,848.071861875,84808,100.000959603,ch2,85.937500000,460.166666667,320.454545455
cnap_20260402_165206,849.082150750,84909,100.000924439,ch2,85.227272727,463.818181818,322.900000000
cnap_20260402_165206,850.070653250,85008,100.001099526,ch2,86.161879896,466.833333333,333.000000000
cnap_20260402_165206,851.131484958,85114,100.001000438,ch2,86.206896552,469.181818182,336.800000000
cnap_20260402_165206,852.141453958,85215,100.001002890,ch2,85.714285714,470.000000000,339.700000000
cnap_20260402_165206,853.151870750,85316,100.000952849,ch2,86.274509804,466.666666667,339.636363636
cnap_20260402_165206,854.161654833,85417,100.000977001,ch2,87.847730600,468.545454545,339.600000000
cnap_20260402_165206,855.166672708,85517,100.000389081,ch2,87.417218543,472.250000000,335.727272727
cnap_20260402_165206,856.182001708,85619,100.000934181,ch2,88.105726872,470.545454545,334.800000000
cnap_20260402_165206,857.191465250,85720,100.000995664,ch2,86.727989488,465.750000000,323.636363636
cnap_20260402_165206,858.202070208,85821,100.000924001,ch2,88.948787062,464.333333333,315.363636364
cnap_20260402_165206,859.210792041,85922,100.001071676,ch2,87.533156499,463.250000000,307.909090909
cnap_20260402_165206,860.212152041,86022,100.000912328,ch2,88.590604027,460.416666667,309.545454545
cnap_20260402_165206,861.221739125,86123,100.000959204,ch2,88.471849866,463.833333333,311.454545455
cnap_20260402_165206,862.231805083,86224,100.000950431,ch2,88.829071332,460.333333333,311.181818182
cnap_20260402_165206,863.241461666,86325,100.000989101,ch2,88.829071332,459.583333333,309.909090909
cnap_20260402_165206,864.250776541,86426,100.001067220,ch2,90.040927694,465.666666667,314.727272727
cnap_20260402_165206,865.261435083,86527,100.000989865,ch2,89.430894309,471.000000000,316.272727273
cnap_20260402_165206,866.259354041,86622,99.995457014,ch2,89.918256131,470.750000000,313.181818182
cnap_20260402_165206,867.271831375,86728,100.000941876,ch2,88.590604027,465.250000000,308.090909091
cnap_20260402_165206,868.281701291,86829,100.000955762,ch2,88.000000000,465.583333333,308.454545455
cnap_20260402_165206,869.290772208,86930,100.001061531,ch2,88.117489987,463.833333333,307.636363636
cnap_20260402_165206,870.315069500,87031,99.999417510,ch2,88.471849866,467.333333333,308.909090909
cnap_20260402_165206,871.351674375,87136,100.000955484,ch2,88.590604027,464.750000000,307.727272727
cnap_20260402_165206,872.360231666,87237,100.001119759,ch2,88.117489987,460.166666667,308.818181818
cnap_20260402_165206,873.370673208,87338,100.001067908,ch2,86.956521739,454.833333333,311.818181818
cnap_20260402_165206,874.381459250,87439,100.000976776,ch2,88.000000000,451.583333333,311.636363636
cnap_20260402_165206,875.392185791,87540,100.000892652,ch2,88.000000000,453.083333333,311.636363636
cnap_20260402_165206,876.395016875,87640,100.000568593,ch2,86.500655308,452.250000000,310.636363636
cnap_20260402_165206,877.450777125,87746,100.001051099,ch2,87.071240106,446.916666667,312.545454545
cnap_20260402_165206,878.461439291,87847,100.000974512,ch2,87.765957447,442.333333333,314.090909091
