method,series,target,filters,n,mae,rmse,corr,signed_bias,pp_mae,pp_signed_bias
RTBP_SHARED_D_BASELINE,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",110,8.316503735709057,8.7922686165267,-0.12429215772526131,-8.316503735709057,12.435588556896835,-12.435588556896835
RTBP_SHARED_D_BASELINE,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",110,4.119084821187776,4.358942988114629,-0.12111220924867576,4.119084821187776,12.435588556896835,-12.435588556896835
RTBP_SHARED_D_BASELINE,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",110,8.316503735709057,8.7922686165267,-0.12429215772526131,-8.316503735709057,12.435588556896835,-12.435588556896835
RTBP_SHARED_D_BASELINE,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",110,4.119084821187776,4.358942988114629,-0.12111220924867576,4.119084821187776,12.435588556896835,-12.435588556896835
SinBP_D_SHARED_D_BASELINE,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",100,2.8523341052627473,3.4576562500036343,-0.026192956141627123,-1.74326630025067,4.279965243228772,-2.6165003209618236
SinBP_D_SHARED_D_BASELINE,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",100,1.429089941888742,1.73091345653496,-0.03187602237448961,0.8732340207111535,4.279965243228772,-2.6165003209618236
SinBP_D_SHARED_D_BASELINE,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",100,2.8431899783564543,3.46047889202709,-0.0884588281137169,-1.7331964972627052,4.265521691361889,-2.6012779271713287
SinBP_D_SHARED_D_BASELINE,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",100,1.4238275550774098,1.7327894355927767,-0.09740933263696752,0.8680814299086229,4.265521691361889,-2.6012779271713287
SinBP_D_SHARED_D_BASELINE,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",100,2.8431899783564543,3.46047889202709,-0.0884588281137169,-1.7331964972627052,4.265521691361889,-2.6012779271713287
SinBP_D_SHARED_D_BASELINE,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",100,1.4238275550774098,1.7327894355927767,-0.09740933263696752,0.8680814299086229,4.265521691361889,-2.6012779271713287
SinBP_M_SHARED_D_BASELINE,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",108,7.796981002628643,8.269576827890702,0.01570850593123003,-7.796981002628643,11.664097244328243,-11.664097244328243
SinBP_M_SHARED_D_BASELINE,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",108,3.8671162416995988,4.105236986060576,0.015433988221119275,3.8671162416995988,11.664097244328243,-11.664097244328243
SinBP_M_SHARED_D_BASELINE,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",108,7.790451323270294,8.263013529127322,-0.03424461566741346,-7.790451323270294,11.654032804233612,-11.654032804233612
SinBP_M_SHARED_D_BASELINE,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",108,3.8635814809633167,4.1020161630368515,-0.0384860567225288,3.8635814809633167,11.654032804233612,-11.654032804233612
SinBP_M_SHARED_D_BASELINE,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",108,7.790451323270294,8.263013529127322,-0.03424461566741346,-7.790451323270294,11.654032804233612,-11.654032804233612
SinBP_M_SHARED_D_BASELINE,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",108,3.8635814809633167,4.1020161630368515,-0.0384860567225288,3.8635814809633167,11.654032804233612,-11.654032804233612
RTBP_RICH_DYNAMIC,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",110,2.2352047880343378,2.8590030258401797,0.08339772020254331,-0.013950129158419988,3.350455182019121,-0.02654624948134018
RTBP_RICH_DYNAMIC,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",110,1.1161583804925974,1.425447690449215,0.08997548663233672,0.012596120322920193,3.350455182019121,-0.02654624948134018
RTBP_RICH_DYNAMIC,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",110,2.188453322643044,2.8087716203691135,0.09402010864812856,0.09169422824897114,3.281846520669827,0.13150666850522982
RTBP_RICH_DYNAMIC,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",110,1.094457216441741,1.4021147064838235,0.10036842665531936,-0.0398124402562587,3.281846520669827,0.13150666850522982
RTBP_RICH_DYNAMIC,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",110,2.188453322643044,2.8087716203691135,0.09402010864812856,0.09169422824897114,3.281846520669827,0.13150666850522982
RTBP_RICH_DYNAMIC,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",110,1.094457216441741,1.4021147064838235,0.10036842665531936,-0.0398124402562587,3.281846520669827,0.13150666850522982
SinBP_D_RICH_DYNAMIC,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",100,2.678960550500434,3.288834274178754,0.16520073154876275,-1.5040726137046312,4.0194755519871865,-2.258848674953785
SinBP_D_RICH_DYNAMIC,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",100,1.3406336963180245,1.6450170970453377,0.1664901410787007,0.7547760612491534,4.0194755519871865,-2.258848674953785
SinBP_D_RICH_DYNAMIC,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",100,2.598207982403354,3.2191590989561187,0.17873177915359542,-1.4140928693015764,3.90043788460445,-2.1236193789298192
SinBP_D_RICH_DYNAMIC,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",100,1.302643987294041,1.6124577535488827,0.17496148672648962,0.7095265096282426,3.90043788460445,-2.1236193789298192
SinBP_D_RICH_DYNAMIC,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",100,2.598207982403354,3.2191590989561187,0.17873177915359542,-1.4140928693015764,3.90043788460445,-2.1236193789298192
SinBP_D_RICH_DYNAMIC,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",100,1.302643987294041,1.6124577535488827,0.17496148672648962,0.7095265096282426,3.90043788460445,-2.1236193789298192
SinBP_M_RICH_DYNAMIC,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",108,2.2794300900748254,2.8520335928647835,0.04397106071406764,-0.17890894207481647,3.40917860873791,-0.2682120761988066
SinBP_M_RICH_DYNAMIC,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",108,1.1328900416966536,1.4247257482754863,0.04106360002855839,0.0893031341239901,3.40917860873791,-0.2682120761988066
SinBP_M_RICH_DYNAMIC,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",108,2.1984266087297124,2.784908314274396,0.033157684159967164,-0.2742760097908372,3.2958001579182485,-0.4095681396997243
SinBP_M_RICH_DYNAMIC,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",108,1.099152870243667,1.3939850454254707,0.025830728986639812,0.1352921299088871,3.2958001579182485,-0.4095681396997243
SinBP_M_RICH_DYNAMIC,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",108,2.1984266087297124,2.784908314274396,0.033157684159967164,-0.2742760097908372,3.2958001579182485,-0.4095681396997243
SinBP_M_RICH_DYNAMIC,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",108,1.099152870243667,1.3939850454254707,0.025830728986639812,0.1352921299088871,3.2958001579182485,-0.4095681396997243
