経過時間_秒, Green, SinWave
15.526, 8.30, 8.57
15.562, 9.27, 8.99
15.584, 9.56, 9.18
15.622, 9.29, 9.36
15.657, 8.73, 9.38
15.690, 8.16, 6.55
15.722, 7.72, 6.99
15.753, 7.43, 6.20
15.786, 7.21, 5.32
15.821, 6.97, 4.36
15.854, 6.62, 3.47
15.883, 6.15, 2.74
15.922, 5.62, 1.85
15.960, 4.70, 0.83
15.987, 3.29, 0.32
16.020, 1.03, 0.24
16.050, 1.09, 0.68
16.094, 1.06, 2.10
16.122, 0.57, 3.36
16.154, 0.56, 4.96
16.187, 1.37, 6.60
16.221, 3.41, 8.06
16.255, 5.57, 8.73
16.289, 6.59, 9.18
16.319, 7.60, 9.44
16.360, 8.61, 9.56
16.386, 9.43, 9.50
16.428, 9.69, 9.18
16.455, 9.59, 8.84
16.488, 9.38, 8.28
16.531, 9.20, 6.71
16.559, 9.11, 5.09
16.590, 9.07, 4.19
16.620, 8.96, 3.36
16.662, 8.76, 2.31
16.688, 8.45, 1.68
16.722, 8.04, 0.87
16.755, 7.55, 0.56
16.788, 6.72, 0.77
16.822, 5.30, 1.49
16.858, 2.58, 2.73
16.888, 1.46, 4.01
16.923, 1.16, 5.63
16.958, 0.63, 7.19
16.986, 0.80, 8.26
17.032, 1.94, 9.11
17.061, 4.33, 9.46
17.090, 5.93, 9.65
17.126, 6.87, 9.69
17.160, 7.86, 9.50
17.186, 9.04, 9.22
17.227, 9.55, 8.56
17.259, 9.28, 7.88
17.285, 8.47, 7.24
17.326, 7.41, 9.85
17.355, 6.27, 7.54
17.402, 5.25, 6.34
17.422, 4.30, 5.79
17.458, 3.51, 4.79
17.485, 2.81, 4.04
17.527, 2.15, 2.94
17.560, 1.57, 2.18
17.595, 0.87, 1.35
17.631, 0.77, 0.76
17.658, 0.72, 0.61
17.696, 0.63, 0.85
17.717, 0.67, 1.19
17.759, 0.58, 2.28
17.790, 0.33, 3.35
17.822, 0.24, 4.60
17.864, 0.62, 6.27
17.896, 1.58, 7.45
17.921, 3.27, 8.24
17.957, 5.58, 8.87
17.993, 7.60, 9.31
18.023, 8.81, 9.52
18.058, 9.40, 9.55
18.094, 9.36, 9.37
18.125, 8.80, 9.04
18.160, 8.07, 8.48
18.193, 7.42, 5.26
18.226, 6.84, 4.31
18.260, 6.33, 3.36
18.289, 5.76, 2.60
18.330, 5.08, 1.65
18.359, 4.23, 0.82
18.390, 3.27, 0.29
18.428, 2.25, 0.31
18.460, 1.24, 0.90
18.490, 1.04, 1.86
18.527, 0.86, 3.45
18.556, 0.74, 4.86
18.594, 0.49, 6.68
18.628, 0.31, 8.05
18.659, 0.54, 8.63
18.698, 1.39, 9.14
18.726, 2.93, 9.35
18.762, 5.18, 9.41
18.797, 7.11, 9.26
18.827, 8.14, 8.96
18.859, 9.17, 8.48
18.892, 9.49, 7.83
18.928, 9.22, 6.98
18.965, 8.60, 5.99
18.995, 7.89, 1.54
19.026, 7.27, 6.90
19.059, 6.76, 6.06
19.104, 6.28, 4.85
19.122, 5.80, 4.36
19.161, 5.24, 3.33
19.194, 4.62, 2.52
19.239, 3.98, 1.52
19.257, 3.02, 1.01
19.297, 1.29, 0.36
19.327, 0.78, 0.36
19.360, 0.82, 0.84
19.395, 0.90, 1.83
19.431, 0.68, 3.25
19.463, 0.42, 4.70
19.491, 0.70, 6.00
19.527, 1.78, 7.51
19.572, 3.92, 8.63
19.600, 6.10, 9.02
19.627, 7.03, 9.30
19.664, 8.07, 9.48
19.695, 9.14, 9.47
19.726, 9.57, 9.30
19.760, 9.43, 8.96
19.792, 9.01, 8.48
19.834, 8.53, 9.31
19.870, 8.11, 5.97
19.892, 7.75, 5.38
19.927, 7.35, 4.44
19.967, 6.94, 3.39
20.001, 6.45, 2.57
20.031, 5.86, 1.92
20.062, 5.21, 1.07
20.105, 4.28, 0.41
20.127, 2.59, 0.47
20.162, 1.13, 1.09
20.195, 1.04, 2.21
20.228, 0.94, 3.69
20.263, 0.82, 5.44
20.291, 0.60, 6.80
20.345, 0.41, 8.58
20.370, 0.76, 8.96
20.394, 1.87, 9.24
20.437, 3.73, 9.53
20.460, 6.15, 9.57
20.495, 7.03, 9.47
20.533, 8.03, 9.14
20.560, 9.14, 8.78
20.592, 9.66, 8.23
20.644, 9.66, 7.11
20.672, 9.33, 6.39
20.704, 8.88, 5.57
20.731, 8.44, 6.10
20.760, 8.02, 5.26
20.794, 7.58, 4.34
20.825, 7.08, 3.52
20.863, 6.45, 2.59
20.904, 5.69, 1.70
20.938, 4.93, 0.81
20.961, 3.90, 0.48
21.005, 2.14, 0.56
21.045, 0.86, 1.40
21.072, 0.66, 2.32
21.108, 0.60, 3.85
21.128, 0.84, 4.78
21.164, 0.96, 6.46
21.190, 0.67, 7.57
21.238, 0.48, 8.79
21.275, 0.84, 9.29
21.300, 1.96, 9.51
21.339, 3.86, 9.66
21.366, 6.24, 9.62
21.400, 7.43, 9.41
21.428, 8.70, 9.11
21.467, 9.41, 8.51
21.505, 9.39, 7.74
21.538, 8.79, 6.97
21.573, 7.99, 9.65
21.604, 7.18, 7.81
21.637, 6.50, 7.16
21.670, 5.92, 6.44
21.704, 5.35, 5.64
21.738, 4.76, 4.83
21.771, 4.08, 4.04
21.806, 3.32, 3.24
21.838, 2.50, 2.55
21.877, 1.11, 1.82
21.905, 0.89, 1.06
21.937, 0.83, 0.54
21.968, 0.78, 0.48
22.004, 0.74, 0.97
22.036, 0.80, 1.87
22.072, 0.63, 3.26
22.101, 0.43, 4.56
22.137, 0.69, 6.21
22.173, 1.62, 7.68
22.204, 3.25, 8.41
22.237, 5.50, 8.85
22.271, 7.39, 9.18
22.306, 8.67, 9.37
22.336, 9.39, 9.42
22.371, 9.39, 9.32
22.417, 8.88, 8.96
22.439, 8.18, 7.58
22.472, 7.53, 7.12
