経過時間_秒, Green, SinWave
18.226, 9.29, 6.88
18.261, 8.82, 8.24
18.290, 8.40, 7.90
18.327, 8.04, 7.16
18.361, 7.73, 6.43
18.397, 7.42, 5.60
18.431, 7.04, 4.81
18.462, 6.59, 4.09
18.494, 6.04, 3.37
18.531, 5.11, 2.60
18.564, 3.49, 1.97
18.596, 1.31, 1.25
18.628, 1.12, 0.61
18.662, 0.99, 0.33
18.688, 0.87, 0.42
18.729, 0.80, 1.06
18.767, 0.81, 2.13
18.800, 0.81, 3.35
18.834, 0.66, 4.75
18.866, 0.41, 6.10
18.899, 0.61, 7.40
18.926, 1.48, 8.32
18.960, 3.16, 8.87
19.002, 5.59, 9.36
19.034, 6.73, 9.61
19.065, 7.70, 9.74
19.097, 8.69, 9.76
19.129, 9.49, 9.67
19.166, 9.80, 9.41
19.203, 9.77, 9.01
19.236, 9.60, 8.54
19.271, 9.43, 8.07
19.303, 9.29, 6.92
19.334, 9.16, 6.27
19.367, 8.99, 5.55
19.399, 8.71, 4.84
19.430, 8.29, 4.16
19.463, 7.76, 3.46
19.496, 7.05, 2.80
19.529, 5.97, 2.19
19.565, 4.20, 1.42
19.598, 1.58, 0.61
19.629, 1.43, 0.37
19.662, 1.27, 0.69
19.698, 1.17, 1.67
19.729, 0.92, 2.93
19.761, 0.50, 4.49
19.803, 0.55, 6.60
19.836, 1.29, 8.07
19.868, 2.77, 8.76
19.902, 4.85, 9.18
19.935, 6.68, 9.49
19.966, 7.69, 9.69
20.000, 8.76, 9.79
20.038, 9.51, 9.77
20.065, 9.67, 9.66
20.095, 9.42, 9.44
20.125, 8.99, 9.16
20.165, 8.51, 7.81
20.205, 8.07, 9.31
20.237, 7.67, 8.96
20.266, 7.25, 8.56
20.302, 6.77, 7.98
20.334, 6.18, 7.40
20.365, 5.49, 6.79
20.401, 4.59, 6.03
20.430, 3.09, 5.41
20.465, 1.42, 4.64
20.501, 1.17, 3.87
20.532, 0.98, 3.24
20.566, 0.84, 2.59
20.601, 0.77, 1.98
20.631, 0.73, 1.27
20.661, 0.63, 0.70
20.698, 0.34, 0.46
20.730, 0.40, 0.69
20.765, 1.06, 1.39
20.801, 2.53, 2.51
20.833, 4.75, 3.75
20.868, 6.46, 5.25
20.901, 7.41, 6.65
20.930, 8.43, 7.77
20.969, 9.35, 8.71
21.006, 9.67, 9.17
21.040, 9.50, 9.49
21.070, 9.07, 9.68
21.107, 8.54, 7.57
21.139, 8.07, 5.10
21.172, 7.64, 4.24
21.205, 7.24, 3.40
21.238, 6.81, 2.62
21.269, 6.33, 1.96
21.300, 5.76, 1.19
21.333, 5.08, 0.54
21.369, 3.90, 0.34
21.408, 1.81, 0.76
21.439, 1.27, 1.52
21.475, 1.12, 2.79
21.506, 1.00, 4.11
21.538, 0.95, 5.54
21.569, 0.91, 6.89
21.601, 0.82, 8.10
21.632, 0.50, 8.73
21.671, 0.31, 9.25
21.704, 0.54, 9.54
21.737, 1.37, 9.66
21.769, 2.77, 9.64
21.807, 4.65, 9.41
21.839, 6.76, 9.06
21.874, 8.30, 8.52
21.901, 9.29, 8.02
21.941, 9.65, 7.15
21.973, 9.50, 6.34
22.005, 9.09, 5.55
22.038, 8.62, 6.72
22.078, 8.22, 7.58
22.110, 7.91, 6.94
22.136, 7.61, 6.37
22.167, 7.28, 5.67
22.206, 6.84, 4.74
22.239, 6.28, 4.01
22.269, 5.60, 3.34
22.301, 4.50, 2.67
22.337, 2.61, 1.98
22.374, 1.53, 1.11
22.402, 1.37, 0.54
22.436, 1.27, 0.31
22.466, 1.12, 0.56
22.503, 0.76, 1.36
22.538, 0.43, 2.58
22.570, 0.61, 3.95
22.608, 1.49, 5.70
22.640, 3.12, 7.10
22.673, 5.34, 8.31
22.707, 6.96, 8.81
22.738, 8.00, 9.18
22.770, 9.08, 9.45
22.802, 9.64, 9.61
22.838, 9.67, 9.65
22.870, 9.37, 9.56
22.904, 8.96, 9.34
22.945, 8.56, 7.73
22.977, 8.23, 8.12
23.009, 7.90, 7.53
23.035, 7.56, 7.00
23.068, 7.12, 6.29
23.097, 6.57, 5.64
23.143, 5.90, 4.59
23.174, 4.94, 3.88
23.204, 3.30, 3.23
23.240, 1.49, 2.50
23.273, 1.31, 1.91
23.298, 1.12, 1.25
23.337, 0.60, 0.52
23.369, 0.42, 0.45
23.401, 0.87, 0.89
23.435, 2.16, 1.84
23.463, 4.41, 2.93
23.503, 6.18, 4.76
23.529, 7.12, 5.99
23.575, 8.15, 7.96
23.606, 9.13, 8.64
23.639, 9.68, 9.07
23.671, 9.72, 9.38
23.706, 9.47, 9.60
23.739, 9.09, 9.67
23.777, 8.71, 8.91
23.806, 8.38, 7.49
23.837, 8.04, 6.78
23.874, 7.67, 5.86
23.907, 7.23, 5.01
23.939, 6.70, 4.19
23.973, 6.11, 3.35
24.008, 5.18, 2.54
24.036, 3.63, 1.97
24.069, 1.29, 1.11
24.109, 1.19, 0.47
24.143, 0.91, 0.51
24.177, 0.50, 1.09
24.212, 0.56, 2.21
24.245, 1.25, 3.52
24.278, 2.67, 5.05
24.312, 4.94, 6.62
24.346, 6.62, 8.01
24.375, 7.60, 8.69
24.406, 8.66, 9.14
24.443, 9.47, 9.52
24.476, 9.71, 9.69
24.509, 9.49, 9.72
24.542, 9.05, 9.59
24.583, 8.50, 8.56
24.614, 7.92, 6.93
24.645, 7.34, 6.13
24.674, 6.71, 5.35
24.708, 6.02, 4.43
24.741, 5.24, 3.56
24.775, 4.42, 2.72
24.803, 3.38, 2.10
24.841, 1.67, 1.12
24.873, 1.28, 0.58
24.907, 1.11, 0.54
24.936, 0.98, 0.96
24.969, 0.91, 1.88
25.007, 0.85, 3.39
25.042, 0.78, 5.03
25.073, 0.72, 6.48
25.108, 0.68, 7.95
25.136, 0.37, 8.66
25.179, 0.26, 9.28
25.210, 0.54, 9.56
25.246, 1.33, 9.70
25.278, 2.65, 9.65
25.311, 4.46, 9.43
25.340, 6.66, 9.10
25.374, 8.22, 8.56
25.410, 9.14, 7.85
25.444, 9.69, 7.05
25.479, 9.82, 6.16
25.512, 9.72, 5.24
25.548, 9.51, 4.29
25.584, 9.27, 2.49
25.612, 9.00, 1.15
25.648, 8.68, 0.41
25.680, 8.27, 0.27
25.714, 7.74, 0.65
25.750, 7.12, 1.61
25.779, 6.42, 2.71
25.814, 5.31, 4.30
25.849, 3.51, 5.98
25.882, 1.62, 7.46
25.915, 1.40, 8.58
25.949, 1.27, 9.18
25.982, 1.12, 9.58
26.015, 0.91, 9.79
26.049, 0.57, 9.81
26.086, 0.34, 9.58
26.119, 0.56, 9.18
26.152, 1.31, 8.60
26.187, 2.60, 7.83
26.221, 4.33, 6.95
26.256, 6.29, 5.96
26.285, 8.16, 5.10
26.317, 9.22, 4.16
26.350, 9.74, 3.22
26.381, 9.78, 2.41
26.415, 9.54, 1.57
26.447, 9.23, 0.73
26.488, 8.90, 6.78
26.521, 8.59, 9.07
26.553, 8.20, 8.64
26.584, 7.71, 8.15
26.619, 7.04, 7.52
26.651, 6.22, 6.88
26.685, 5.29, 6.15
26.713, 3.98, 5.54
26.752, 1.80, 4.66
26.784, 1.47, 3.96
26.816, 1.19, 3.27
26.848, 0.99, 2.63
26.882, 0.86, 2.01
26.915, 0.76, 1.29
26.950, 0.48, 0.55
26.984, 0.31, 0.28
27.017, 0.60, 0.48
27.048, 1.57, 1.07
27.088, 3.27, 2.31
27.121, 5.61, 3.63
27.152, 6.81, 4.99
27.184, 7.75, 6.41
27.219, 8.72, 7.81
27.253, 9.51, 8.67
27.285, 9.81, 9.09
27.319, 9.79, 9.45
27.351, 9.63, 9.67
27.387, 9.45, 8.95
27.421, 9.31, 6.22
27.451, 9.17, 5.45
27.483, 9.00, 4.59
27.520, 8.74, 3.68
27.549, 8.37, 2.98
27.580, 7.89, 2.29
27.614, 7.21, 1.56
27.658, 6.14, 0.52
27.690, 4.33, 0.30
27.722, 1.67, 0.58
27.759, 1.49, 1.47
27.791, 1.28, 2.64
27.830, 1.17, 4.39
27.860, 1.07, 5.82
27.893, 1.00, 7.31
27.925, 0.92, 8.48
27.957, 0.47, 9.00
27.986, 0.42, 9.37
28.025, 1.05, 9.70
28.058, 2.54, 9.81
28.089, 4.87, 9.78
28.125, 6.28, 9.57
28.154, 7.18, 9.28
28.190, 8.15, 8.77
28.222, 9.12, 8.20
28.259, 9.67, 7.42
28.287, 9.74, 6.76
28.326, 9.53, 5.78
28.359, 9.22, 4.93
28.401, 8.91, 6.37
28.431, 8.63, 5.49
28.463, 8.36, 4.71
28.492, 8.05, 4.02
28.523, 7.65, 3.30
28.560, 7.15, 2.51
28.592, 6.54, 1.90
28.624, 5.58, 1.08
28.658, 3.96, 0.52
28.690, 1.57, 0.43
28.726, 1.32, 0.86
28.753, 1.12, 1.51
28.786, 0.97, 2.62
28.828, 0.85, 4.38
28.853, 0.78, 5.50
28.887, 0.71, 6.97
28.919, 0.71, 8.17
28.954, 0.63, 8.84
28.992, 0.35, 9.31
29.024, 0.38, 9.58
29.057, 0.87, 9.73
29.089, 1.92, 9.74
29.121, 3.51, 9.63
29.158, 5.57, 9.34
29.194, 7.67, 8.90
29.226, 8.79, 8.40
29.258, 9.51, 7.81
29.292, 9.63, 7.10
29.325, 9.34, 6.35
29.363, 8.89, 5.44
29.399, 8.45, 7.64
29.431, 8.10, 6.34
29.462, 7.79, 5.65
29.492, 7.49, 4.96
29.525, 7.12, 4.21
29.559, 6.65, 3.45
29.585, 6.07, 2.90
29.629, 5.33, 2.06
29.663, 3.96, 1.34
29.694, 1.57, 0.66
29.727, 1.33, 0.33
29.751, 1.23, 0.36
29.790, 1.17, 0.87
29.836, 1.05, 2.13
29.869, 0.96, 3.36
29.896, 0.65, 4.48
29.927, 0.41, 5.81
29.963, 0.65, 7.25
29.989, 1.60, 8.15
30.022, 3.26, 8.71
30.054, 5.47, 9.10
30.089, 7.06, 9.41
30.120, 8.03, 9.58
30.160, 9.08, 9.64
30.192, 9.61, 9.55
30.226, 9.63, 9.34
30.261, 9.35, 8.99
30.293, 9.01, 8.57
30.329, 8.74, 7.55
30.361, 8.56, 8.69
30.393, 8.41, 8.26
30.426, 8.21, 7.74
30.457, 7.91, 7.20
30.494, 7.47, 6.50
30.529, 6.89, 5.81
30.561, 6.04, 5.15
30.596, 4.62, 4.43
30.628, 2.05, 3.79
30.662, 1.35, 3.13
30.693, 1.15, 2.57
30.725, 0.98, 2.04
30.752, 0.90, 1.49
30.793, 0.88, 0.56
30.826, 0.66, 0.40
30.863, 0.48, 0.86
30.894, 0.91, 1.72
30.925, 2.23, 2.93
30.960, 4.51, 4.55
30.994, 5.96, 6.18
31.026, 6.83, 7.59
31.060, 7.79, 8.50
31.092, 8.79, 8.89
31.126, 9.54, 9.23
31.158, 9.79, 9.45
31.200, 9.72, 9.62
31.232, 9.53, 9.63
31.267, 9.36, 7.71
31.299, 9.24, 6.96
31.329, 9.16, 6.30
31.358, 9.04, 5.64
31.389, 8.85, 4.93
31.428, 8.54, 4.03
31.455, 8.11, 3.44
31.488, 7.49, 2.75
31.515, 6.50, 2.23
31.559, 4.86, 1.19
31.595, 1.86, 0.52
31.626, 1.52, 0.49
31.659, 1.36, 1.02
31.687, 1.20, 1.88
31.726, 1.09, 3.55
31.759, 1.03, 5.18
31.797, 0.81, 7.04
31.829, 0.46, 8.38
31.858, 0.59, 8.85
31.901, 1.37, 9.36
31.934, 2.84, 9.63
31.962, 4.89, 9.76
31.997, 6.80, 9.80
32.032, 7.81, 9.70
32.065, 8.89, 9.48
32.093, 9.54, 9.20
32.124, 9.61, 8.80
32.160, 9.30, 8.23
32.198, 8.83, 7.52
32.236, 8.37, 8.51
32.268, 8.00, 6.57
32.300, 7.66, 5.83
32.331, 7.33, 5.09
32.363, 6.93, 4.32
32.401, 6.44, 3.44
32.435, 5.86, 2.71
32.467, 5.06, 2.08
32.497, 3.60, 1.42
32.527, 1.47, 0.81
32.557, 1.27, 0.50
32.594, 1.10, 0.54
32.627, 0.98, 0.99
32.664, 0.87, 1.89
32.688, 0.79, 2.66
32.732, 0.80, 4.31
32.764, 0.63, 5.60
32.796, 0.38, 6.85
32.830, 0.51, 8.01
32.861, 1.21, 8.63
32.903, 2.51, 9.17
32.936, 4.30, 9.45
32.969, 6.41, 9.60
33.002, 8.13, 9.61
33.026, 9.19, 9.54
33.063, 9.60, 9.28
33.094, 9.42, 8.93
33.134, 8.93, 8.36
33.171, 8.38, 7.84
33.205, 7.90, 6.87
33.237, 7.53, 6.18
33.271, 7.19, 5.41
