method,series,target,filters,n,mae,rmse,corr,signed_bias,pp_mae,pp_signed_bias
RTBP_SHARED_D_BASELINE,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",71,1.329445325711972,1.7725602314076383,0.33171379845069243,-0.7240898106084286,1.943051899154472,-0.9117735628923228
RTBP_SHARED_D_BASELINE,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",71,0.6180775000864815,0.8352858029600614,0.34293045323182375,0.18768375228389414,1.943051899154472,-0.9117735628923228
RTBP_SHARED_D_BASELINE,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",71,1.329445325711972,1.7725602314076383,0.33171379845069243,-0.7240898106084286,1.943051899154472,-0.9117735628923228
RTBP_SHARED_D_BASELINE,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",71,0.6180775000864815,0.8352858029600614,0.34293045323182375,0.18768375228389414,1.943051899154472,-0.9117735628923228
SinBP_D_SHARED_D_BASELINE,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",58,1.2291859089509236,1.592558937439268,-0.05366796194863466,0.5765642865962024,1.8394159123981848,0.8439155728211603
SinBP_D_SHARED_D_BASELINE,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",58,0.6118652477420361,0.788191661062198,-0.07966351442610503,-0.26735128622495785,1.8394159123981848,0.8439155728211603
SinBP_D_SHARED_D_BASELINE,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",58,1.1912812588499406,1.556572490725436,-0.028048292231341386,0.57393402634104,1.7708069019980983,0.8400021912178118
SinBP_D_SHARED_D_BASELINE,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",58,0.5822331908661357,0.7687856286837895,-0.05191549301978673,-0.2660681648767719,1.7708069019980983,0.8400021912178118
SinBP_D_SHARED_D_BASELINE,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",58,1.1912812588499406,1.556572490725436,-0.028048292231341386,0.57393402634104,1.7708069019980983,0.8400021912178118
SinBP_D_SHARED_D_BASELINE,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",58,0.5822331908661357,0.7687856286837895,-0.05191549301978673,-0.2660681648767719,1.7708069019980983,0.8400021912178118
SinBP_M_SHARED_D_BASELINE,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",74,1.3737730211902082,1.8342984026279785,-0.10799963413862088,-0.654976461161598,2.0195306125904025,-0.8397462519096011
SinBP_M_SHARED_D_BASELINE,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",74,0.666305494742567,0.8829164526289673,-0.11742450198437492,0.18476979074800298,2.0195306125904025,-0.8397462519096011
SinBP_M_SHARED_D_BASELINE,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",74,1.3599208446253637,1.8218823411527212,-0.20214519380016108,-0.6594965864015823,2.002946188715878,-0.8462888128657882
SinBP_M_SHARED_D_BASELINE,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",74,0.6534158832128607,0.8758432124938673,-0.20428814670488998,0.18679222646420593,2.002946188715878,-0.8462888128657882
SinBP_M_SHARED_D_BASELINE,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",74,1.3599208446253637,1.8218823411527212,-0.20214519380016108,-0.6594965864015823,2.002946188715878,-0.8462888128657882
SinBP_M_SHARED_D_BASELINE,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",74,0.6534158832128607,0.8758432124938673,-0.20428814670488998,0.18679222646420593,2.002946188715878,-0.8462888128657882
RTBP_RICH_DYNAMIC,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",71,2.0747172077380585,2.491964169374873,0.1657045709426504,1.5148333023529967,3.108645457627572,2.26580636558418
RTBP_RICH_DYNAMIC,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",71,1.0339282498895128,1.2365587263985875,0.17625312214487945,-0.7509730632311825,3.108645457627572,2.26580636558418
RTBP_RICH_DYNAMIC,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",71,1.9020739822394808,2.266355504069959,0.30712863692916853,1.5778611741539652,2.8516943036728546,2.3592745122990157
RTBP_RICH_DYNAMIC,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",71,0.949620321433374,1.129371212787506,0.31286879567728215,-0.7814133381450509,2.8516943036728546,2.3592745122990157
RTBP_RICH_DYNAMIC,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",71,1.9020739822394808,2.266355504069959,0.30712863692916853,1.5778611741539652,2.8516943036728546,2.3592745122990157
RTBP_RICH_DYNAMIC,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",71,0.949620321433374,1.129371212787506,0.31286879567728215,-0.7814133381450509,2.8516943036728546,2.3592745122990157
SinBP_D_RICH_DYNAMIC,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",58,1.5218187276928505,1.9119664084460848,-0.11025607420113176,0.35345316903554647,2.278289645689018,0.509969304992917
SinBP_D_RICH_DYNAMIC,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",58,0.7573775990923831,0.9504879645678849,-0.12957350721378288,-0.1565161359573706,2.278289645689018,0.509969304992917
SinBP_D_RICH_DYNAMIC,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",58,1.3012550551868798,1.6361705821320762,0.006162758474418647,0.4612264483632639,1.9434320297556686,0.6721674348643518
SinBP_D_RICH_DYNAMIC,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",58,0.6425948905489741,0.8118363313743865,-0.009476804341797028,-0.21094098650108803,1.9434320297556686,0.6721674348643518
SinBP_D_RICH_DYNAMIC,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",58,1.3012550551868798,1.6361705821320762,0.006162758474418647,0.4612264483632639,1.9434320297556686,0.6721674348643518
SinBP_D_RICH_DYNAMIC,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",58,0.6425948905489741,0.8118363313743865,-0.009476804341797028,-0.21094098650108803,1.9434320297556686,0.6721674348643518
SinBP_M_RICH_DYNAMIC,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",74,2.5002283941367587,2.934234186670003,-0.25032960842753693,2.0454921183888635,3.7326856992863466,3.045608847312071
SinBP_M_RICH_DYNAMIC,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",74,1.2337800121529132,1.453790708532728,-0.2640352186636977,-1.000116728923207,3.7326856992863466,3.045608847312071
SinBP_M_RICH_DYNAMIC,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",74,2.4078694559297467,2.8023631344719453,-0.34862685352369427,2.0208099491130977,3.594796430296405,3.0095824674738454
SinBP_M_RICH_DYNAMIC,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",74,1.187935241314657,1.3887648869733997,-0.3525060383491549,-0.9887725183607478,3.594796430296405,3.0095824674738454
SinBP_M_RICH_DYNAMIC,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",74,2.4078694559297467,2.8023631344719453,-0.34862685352369427,2.0208099491130977,3.594796430296405,3.0095824674738454
SinBP_M_RICH_DYNAMIC,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",74,1.187935241314657,1.3887648869733997,-0.3525060383491549,-0.9887725183607478,3.594796430296405,3.0095824674738454
