経過時間_秒, Green, SinWave
17.289, 8.96, 4.70
17.322, 9.77, 5.42
17.345, 9.78, 5.74
17.383, 9.44, 6.08
17.417, 8.87, 6.18
17.449, 8.10, 2.76
17.484, 7.19, 7.92
17.517, 6.16, 6.65
17.548, 5.01, 5.33
17.592, 3.75, 3.46
17.623, 2.38, 2.30
17.645, 1.75, 1.64
17.679, 1.04, 0.94
17.713, 0.53, 0.59
17.755, 0.60, 0.70
17.791, 1.25, 1.26
17.825, 2.39, 2.13
17.851, 3.79, 2.97
17.882, 5.16, 4.12
17.924, 6.23, 5.78
17.959, 6.95, 7.12
17.992, 7.39, 8.22
18.026, 7.66, 9.15
18.052, 7.87, 9.62
18.096, 7.87, 9.81
18.122, 6.89, 9.55
18.163, 5.76, 2.97
18.194, 4.49, 2.85
18.214, 3.06, 3.62
18.260, 2.28, 5.44
18.291, 1.86, 6.52
18.323, 1.11, 7.39
18.355, 0.56, 7.83
18.390, 0.56, 7.74
18.422, 1.13, 7.13
18.465, 2.12, 5.68
18.488, 3.30, 4.73
18.524, 4.39, 3.19
18.557, 5.14, 1.92
18.593, 5.57, 0.97
18.624, 5.62, 0.57
18.659, 5.44, 0.61
18.694, 5.12, 1.15
18.719, 4.69, 1.69
18.757, 3.98, 3.03
18.791, 2.71, 4.42
18.823, 2.51, 5.70
18.855, 2.21, 6.79
18.889, 1.97, 7.58
18.921, 1.44, 7.87
18.957, 0.71, 7.62
18.991, 0.57, 6.86
19.029, 1.10, 5.55
19.052, 2.24, 4.62
19.087, 3.82, 3.17
19.122, 5.51, 1.88
19.161, 7.04, 0.88
19.194, 8.25, 0.53
19.231, 9.24, 0.72
19.255, 9.73, 1.18
19.294, 9.37, 2.35
19.331, 8.84, 3.80
19.358, 8.16, -0.54
19.390, 7.35, 0.86
19.416, 6.43, 1.50
19.459, 5.39, 3.17
19.497, 4.21, 5.01
19.522, 2.95, 6.26
19.565, 1.75, 8.16
19.597, 0.83, 9.23
19.623, 0.55, 9.67
19.655, 0.97, 9.61
19.690, 2.03, 8.80
19.724, 3.53, 7.38
19.756, 5.18, 5.71
19.792, 6.63, 3.73
19.824, 7.69, 2.19
19.859, 8.33, 1.07
19.891, 8.68, 0.58
19.923, 8.91, 0.65
19.967, 8.36, 1.63
19.990, 7.43, 2.47
20.024, 6.32, 7.71
20.058, 5.08, 3.24
20.091, 3.64, 2.21
20.129, 2.44, 1.14
20.154, 2.01, 0.68
20.189, 1.13, 0.59
20.229, 0.54, 1.29
20.256, 0.53, 2.18
20.288, 1.16, 3.53
20.323, 2.23, 5.19
20.358, 3.54, 6.77
20.392, 4.76, 7.93
20.430, 5.61, 8.63
20.454, 6.02, 8.86
20.498, 6.13, 8.84
20.529, 5.98, 8.47
20.558, 5.85, 7.90
20.596, 5.68, 10.63
20.621, 5.46, 5.74
20.656, 4.56, 4.46
20.690, 3.19, 3.21
20.727, 2.43, 2.00
20.754, 2.17, 1.30
20.792, 1.34, 0.67
20.826, 0.71, 0.53
20.856, 0.78, 0.75
20.900, 1.69, 1.61
20.920, 3.25, 2.18
20.960, 5.25, 3.54
20.986, 7.09, 4.51
21.024, 8.25, 5.91
21.065, 9.25, 7.20
21.102, 9.72, 8.00
21.135, 9.74, 8.35
21.157, 9.44, 8.38
21.194, 8.94, 8.03
21.225, 8.29, -0.25
21.259, 7.50, 1.39
21.291, 6.63, 0.79
21.323, 5.65, 0.79
21.361, 4.65, 1.55
21.390, 3.66, 2.60
21.425, 2.96, 4.24
21.468, 2.34, 6.45
21.496, 1.89, 7.76
21.527, 3.08, 8.86
21.557, 5.39, 9.51
21.593, 6.42, 9.75
21.627, 7.41, 9.43
21.662, 8.48, 8.57
21.688, 9.39, 7.65
21.728, 9.85, 5.93
21.773, 9.90, 3.87
21.805, 9.69, 2.52
21.836, 9.33, 1.50
21.869, 8.82, 5.09
21.896, 8.22, 3.59
21.925, 7.52, 2.74
21.959, 6.72, 2.05
21.989, 5.84, 1.84
22.025, 4.92, 2.13
22.064, 4.08, 3.04
22.103, 3.15, 4.43
22.139, 2.27, 5.94
22.161, 2.57, 6.87
22.192, 4.78, 8.08
22.220, 6.32, 8.96
22.268, 7.33, 9.81
22.295, 8.47, 9.93
22.329, 9.42, 9.70
22.358, 9.81, 9.19
22.394, 9.76, 8.17
22.434, 9.44, 6.78
22.465, 8.94, 11.25
22.488, 8.31, 6.28
22.534, 7.54, 4.66
22.562, 6.63, 3.79
22.602, 5.57, 2.79
22.639, 4.38, 2.31
22.658, 3.20, 2.26
22.702, 2.24, 2.68
22.724, 1.05, 3.15
22.759, 0.86, 4.17
22.797, 1.80, 5.54
22.836, 3.33, 7.02
22.857, 5.15, 7.78
22.901, 6.91, 9.04
22.924, 8.28, 9.48
22.967, 9.09, 9.85
23.002, 9.57, 9.69
23.035, 9.42, 9.16
23.066, 8.82, 8.43
23.103, 8.03, 6.64
23.137, 7.06, 3.88
23.164, 5.94, 2.95
23.203, 4.69, 1.71
23.234, 3.38, 0.94
23.268, 2.02, 0.88
23.306, 1.64, 1.78
23.331, 0.85, 2.84
23.367, 0.52, 4.77
23.397, 0.89, 6.46
23.434, 1.94, 8.26
23.463, 3.57, 8.95
23.501, 5.50, 9.48
23.534, 7.35, 9.58
23.567, 8.64, 9.32
23.600, 9.51, 8.74
23.634, 9.76, 7.84
23.671, 9.53, 6.58
23.700, 9.01, 5.55
23.736, 8.33, 5.12
23.766, 7.54, 5.10
23.802, 6.67, 3.69
23.834, 5.70, 2.55
