経過時間_秒, Green, SinWave
19.236, 2.09, 4.78
19.263, 1.67, 3.78
19.288, 0.94, 2.89
19.332, 0.54, 1.54
19.365, 0.76, 0.92
19.397, 1.59, 0.53
19.433, 2.99, 0.38
19.470, 4.65, 0.55
19.503, 6.27, 0.98
19.534, 7.65, 1.58
19.566, 8.63, 2.37
19.599, 9.11, 3.31
19.630, 9.43, 4.27
19.662, 8.84, 5.25
19.695, 8.02, 6.21
19.727, 6.96, 4.53
19.771, 5.78, 7.57
19.799, 4.49, 8.23
19.835, 3.12, 9.14
19.868, 2.06, 9.44
19.895, 1.78, 9.29
19.930, 1.57, 8.57
19.966, 1.29, 7.32
19.993, 0.70, 6.15
20.032, 0.42, 4.32
20.064, 0.67, 2.89
20.098, 1.46, 1.71
20.133, 2.73, 1.10
20.166, 4.27, 0.72
20.198, 5.93, 0.54
20.229, 7.51, 0.55
20.266, 9.00, 0.82
20.296, 9.76, 1.21
20.332, 9.88, 1.88
20.363, 9.64, 2.62
20.399, 9.20, 3.58
20.442, 8.56, 1.96
20.473, 7.76, 0.80
20.502, 6.90, 0.46
20.534, 5.94, 0.40
20.568, 4.94, 0.67
20.601, 3.89, 1.26
20.633, 2.79, 2.09
20.664, 1.63, 3.10
20.701, 0.96, 4.46
20.736, 0.55, 5.82
20.772, 0.74, 7.15
20.804, 1.54, 8.21
20.838, 2.90, 9.51
20.870, 4.62, 10.01
20.906, 6.36, 9.14
20.932, 7.86, 7.71
20.963, 9.15, 5.49
20.993, 9.85, 3.26
21.032, 9.90, 1.40
21.063, 9.69, 0.79
21.101, 9.35, 0.41
21.138, 8.91, 10.63
21.173, 8.34, 9.50
21.205, 7.76, 8.66
21.236, 7.03, 7.50
21.268, 6.21, 6.07
21.304, 5.32, 4.36
21.331, 4.42, 3.14
21.361, 3.31, 1.98
21.399, 1.96, 1.14
21.429, 1.25, 0.72
21.466, 2.61, 0.55
21.502, 4.54, 0.74
21.534, 6.49, 1.21
21.569, 7.57, 1.99
21.601, 8.74, 2.92
21.633, 9.48, 3.98
21.667, 9.84, 5.20
21.700, 9.82, 6.38
21.732, 9.57, 7.46
21.776, 9.08, 11.08
21.808, 8.34, 9.84
21.840, 7.28, 9.52
21.869, 5.80, 8.84
21.906, 3.98, 7.53
21.933, 2.93, 6.37
21.967, 2.30, 4.83
21.994, 1.72, 3.66
22.025, 0.84, 2.51
22.062, 0.59, 1.75
22.098, 1.12, 1.32
22.137, 2.42, 1.24
22.168, 4.28, 1.47
22.197, 6.31, 1.90
22.228, 7.73, 2.57
22.268, 8.98, 3.69
22.305, 9.55, 4.90
22.339, 9.45, 6.05
22.366, 8.83, 6.95
22.404, 7.97, 9.96
22.436, 7.04, 9.14
22.471, 6.13, 8.16
22.505, 5.26, 6.81
22.537, 4.42, 5.33
22.569, 3.57, 3.82
22.603, 2.74, 2.37
22.635, 1.93, 1.40
22.669, 1.20, 0.78
22.702, 0.92, 0.57
22.738, 0.66, 0.81
22.767, 0.41, 1.34
22.804, 0.53, 2.38
22.833, 1.11, 3.42
22.870, 2.12, 4.91
22.901, 3.48, 6.18
22.935, 5.36, 7.46
22.967, 7.58, 8.49
23.000, 8.50, 9.28
23.032, 9.24, 9.56
23.065, 9.73, 9.32
23.103, 9.90, 8.40
23.136, 9.83, 7.16
23.173, 9.60, 5.47
23.210, 9.24, 0.16
23.241, 8.82, 1.41
23.274, 8.38, 0.68
23.309, 7.94, 0.40
23.341, 7.55, 0.57
23.377, 7.18, 1.24
23.406, 6.71, 2.11
23.431, 6.19, 3.04
23.470, 5.68, 4.70
23.503, 5.34, 6.15
23.540, 5.06, 7.67
23.573, 5.83, 8.81
23.606, 6.62, 9.64
23.641, 7.52, 9.90
23.665, 8.46, 9.68
23.712, 9.19, 8.42
23.745, 9.71, 7.02
23.776, 9.84, 5.48
23.808, 9.72, 3.81
23.839, 9.38, 2.43
23.876, 8.88, 7.82
23.907, 8.27, 9.31
23.941, 7.50, 9.69
23.973, 6.58, 9.88
24.009, 5.50, 9.88
24.040, 4.25, 9.70
24.077, 2.68, 9.28
24.106, 1.69, 8.83
24.139, 0.83, 8.21
24.180, 0.42, 7.38
24.211, 0.56, 6.75
24.243, 1.26, 6.15
24.278, 2.33, 5.64
24.312, 3.53, 5.31
24.343, 4.61, 5.13
24.375, 5.34, 5.06
24.404, 5.83, 5.10
24.444, 6.02, 5.33
24.473, 5.99, 5.62
24.502, 5.74, 5.97
24.542, 5.27, 9.83
24.571, 4.60, 7.67
24.609, 3.09, 6.59
24.641, 2.68, 5.39
24.677, 2.24, 3.91
24.714, 1.91, 2.46
24.747, 1.60, 1.43
24.777, 1.45, 0.86
24.811, 0.99, 0.49
24.843, 0.50, 0.44
24.874, 0.40, 0.66
24.910, 0.81, 1.23
24.947, 1.66, 2.13
24.977, 2.89, 3.02
25.009, 4.32, 4.06
25.044, 5.82, 5.22
25.077, 7.21, 6.25
25.108, 8.62, 7.08
25.148, 9.68, 7.99
25.181, 9.82, 8.27
25.216, 9.69, 8.05
25.249, 9.33, 7.38
25.284, 8.75, -2.73
25.318, 7.99, 6.30
25.350, 7.08, 4.77
25.382, 6.06, 3.28
25.412, 4.97, 2.05
25.444, 3.88, 1.15
25.484, 2.56, 0.51
25.510, 1.28, 0.40
25.546, 0.60, 0.64
25.581, 0.36, 1.30
25.613, 0.76, 2.21
25.644, 1.74, 3.31
25.676, 3.27, 4.59
25.710, 5.05, 5.99
25.742, 6.78, 7.24
25.777, 8.21, 8.42
25.808, 9.37, 9.30
25.840, 9.80, 9.79
25.882, 9.77, 9.68
25.911, 9.44, 9.11
25.949, 8.91, 13.04
25.977, 8.17, 9.74
26.001, 7.34, 9.85
26.040, 6.36, 9.52
26.080, 5.31, 8.58
26.116, 4.18, 7.31
26.148, 3.05, 5.97
26.182, 2.05, 4.47
26.211, 0.64, 3.23
26.250, 0.43, 1.79
26.281, 0.88, 1.08
26.315, 2.04, 0.56
26.347, 3.74, 0.37
26.381, 5.70, 0.48
26.414, 7.57, 0.89
26.448, 8.57, 1.59
26.480, 9.44, 2.48
26.509, 9.73, 3.43
26.551, 9.54, 4.93
26.583, 9.01, 6.10
26.620, 8.26, 12.09
26.652, 7.33, 8.88
26.685, 6.29, 7.75
26.718, 5.11, 6.30
26.749, 3.79, 4.81
26.784, 2.46, 3.17
26.817, 1.78, 1.85
26.849, 1.58, 1.05
26.883, 1.15, 0.55
26.915, 0.62, 0.43
26.943, 0.60, 0.61
26.984, 1.15, 1.34
27.016, 2.22, 2.23
27.048, 3.69, 3.34
27.078, 5.32, 4.50
27.106, 6.87, 5.62
27.148, 8.41, 7.22
27.182, 9.48, 8.32
27.219, 9.79, 9.33
27.251, 9.75, 9.72
27.283, 9.42, 9.59
27.323, 8.89, 9.00
27.354, 8.18, 8.15
27.386, 7.35, 6.83
27.417, 6.44, 5.39
27.445, 5.45, 4.07
27.480, 4.40, 2.56
27.515, 3.32, 1.48
27.550, 1.91, 0.84
27.588, 1.27, 0.59
27.619, 0.58, 0.74
27.651, 0.34, 1.23
27.681, 0.71, 1.98
27.712, 1.60, 2.92
27.749, 2.96, 4.29
27.780, 4.53, 5.50
27.816, 6.02, 6.88
27.848, 7.37, 7.98
27.882, 8.56, 9.01
27.909, 9.69, 9.58
27.945, 9.73, 9.80
27.984, 9.36, 9.34
28.017, 8.74, 8.43
28.056, 7.95, 8.52
28.088, 6.99, 8.28
28.124, 5.86, 6.91
28.156, 4.65, 5.50
28.183, 3.30, 4.28
28.216, 2.10, 2.85
28.244, 1.70, 1.81
28.281, 0.90, 0.90
28.315, 0.48, 0.42
28.349, 0.59, 0.31
28.384, 1.29, 0.59
28.411, 2.40, 1.07
28.443, 3.67, 1.90
28.484, 4.89, 3.27
28.518, 5.74, 4.58
28.555, 6.29, 6.03
28.588, 6.53, 7.26
28.620, 6.48, 8.28
28.653, 6.40, 9.19
28.689, 6.00, 8.97
28.716, 5.09, 9.01
28.747, 3.37, 9.36
28.781, 2.53, 9.32
28.818, 2.19, 8.76
28.853, 1.88, 7.80
28.885, 1.65, 6.64
28.918, 1.38, 5.29
28.944, 0.92, 4.19
28.985, 0.43, 2.58
29.023, 0.35, 1.45
29.055, 0.70, 0.86
29.089, 1.44, 0.51
29.118, 2.45, 0.46
29.151, 3.58, 0.69
29.184, 4.68, 1.20
29.216, 5.67, 1.94
29.253, 6.38, 3.02
29.286, 6.81, 4.12
29.322, 7.17, 5.39
29.357, 7.40, 6.58
29.386, 6.78, 7.48
29.420, 5.27, 8.41
29.458, 3.54, 0.15
29.485, 2.69, 1.75
29.522, 2.35, 0.90
29.554, 1.98, 0.49
29.584, 1.72, 0.34
29.615, 1.40, 0.41
29.655, 1.01, 0.86
29.688, 0.47, 1.49
29.723, 0.27, 2.35
29.755, 0.39, 3.26
29.787, 0.80, 4.22
29.824, 1.37, 5.28
29.851, 1.93, 5.98
29.889, 2.39, 6.90
29.920, 2.63, 7.35
29.952, 2.61, 7.32
29.989, 2.45, 6.68
30.021, 2.13, 2.97
30.054, 1.76, 5.08
30.089, 1.27, 5.89
30.118, 1.41, 6.49
30.152, 1.80, 7.11
30.183, 2.09, 7.40
30.221, 2.07, 7.35
30.257, 1.92, 6.90
30.289, 1.85, 6.21
30.324, 1.76, 5.22
30.356, 1.36, 4.19
30.391, 0.79, 3.02
30.419, 0.33, 2.15
30.456, 0.24, 1.21
30.485, 0.45, 0.76
30.524, 0.95, 0.37
30.557, 1.60, 0.26
30.592, 2.25, 0.36
30.624, 2.74, 0.66
30.659, 2.97, 1.18
30.683, 2.96, 1.66
30.725, 2.70, 2.60
30.761, 2.23, -3.55
30.793, 1.69, 0.40
30.819, 1.86, 0.27
30.859, 2.12, 0.26
30.892, 2.24, 0.43
30.924, 2.23, 0.74
30.957, 1.89, 1.17
30.989, 1.58, 1.63
31.017, 1.09, 2.03
31.058, 0.52, 2.55
31.090, 0.28, 2.84
31.124, 0.43, 2.97
31.157, 0.90, 2.89
31.191, 1.58, 2.61
31.220, 2.30, 2.25
31.257, 2.91, 1.68
31.286, 3.32, 1.22
31.327, 3.47, 0.66
31.357, 3.55, 0.39
31.393, 3.69, 0.24
31.425, 3.70, 0.27
31.452, 3.69, 0.42
31.489, 3.52, 0.78
31.522, 3.05, 0.84
31.553, 3.23, 1.38
31.584, 2.91, 1.96
31.623, 2.53, 2.58
31.660, 2.08, 2.85
31.693, 1.39, 2.96
31.735, 0.67, 2.92
31.767, 0.58, 2.75
31.798, 1.14, 2.48
31.829, 2.34, 2.14
31.857, 4.09, 1.79
31.894, 6.19, 1.31
31.928, 7.45, 0.90
31.960, 8.31, 0.56
31.991, 8.80, 0.29
32.026, 9.17, 0.26
32.058, 9.62, 0.49
32.092, 9.87, 0.97
32.124, 9.92, 1.55
32.157, 9.76, 2.15
32.193, 9.46, 2.65
32.232, 9.03, 2.97
32.263, 8.54, 2.68
32.289, 8.03, 2.17
32.329, 7.50, 1.18
32.350, 6.91, 0.72
32.385, 6.18, 0.43
32.416, 5.51, 0.29
32.453, 4.92, 0.23
32.488, 4.47, 0.28
32.519, 5.16, 0.42
32.564, 5.97, 0.74
32.587, 6.75, 0.95
32.622, 7.62, 1.31
32.656, 8.38, 1.69
32.688, 8.96, 2.03
32.727, 9.28, 2.41
32.765, 9.47, 2.84
32.798, 9.74, 2.95
32.828, 9.91, 2.63
32.862, 9.94, 1.91
32.893, 9.82, 1.11
32.931, 9.62, 0.53
32.966, 9.26, 18.76
32.997, 8.84, 8.20
33.030, 8.33, 7.08
33.063, 7.74, 5.98
33.087, 7.10, 5.30
33.131, 6.53, 4.79
33.162, 6.26, 4.57
33.197, 6.25, 4.46
33.225, 5.47, 4.49
33.265, 6.22, 4.69
