method,series,target,filters,n,mae,rmse,corr,signed_bias,pp_mae,pp_signed_bias
SinBP_M_RICH_BASELINE,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",72,7.6336353786527775,7.871096709579721,0.03217073327331856,-7.6336353786527775,11.371708754250001,-11.371708754250001
SinBP_M_RICH_BASELINE,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",72,3.738073375597222,3.86338875248203,0.019859611673202864,3.738073375597222,11.371708754250001,-11.371708754250001
SinBP_M_RICH_BASELINE,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",72,7.6336353786527775,7.871096709579721,0.03217073327331856,-7.6336353786527775,11.371708754250001,-11.371708754250001
SinBP_M_RICH_BASELINE,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",72,3.738073375597222,3.86338875248203,0.019859611673202864,3.738073375597222,11.371708754250001,-11.371708754250001
SinBP_M_SHARED_D_BASELINE,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",72,12.662663156430556,12.806840567579131,0.03182159349985119,-12.662663156430556,18.812542087583335,-18.812542087583335
SinBP_M_SHARED_D_BASELINE,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",72,6.149878931152777,6.226301943399976,0.02704317666937217,6.149878931152777,18.812542087583335,-18.812542087583335
SinBP_M_SHARED_D_BASELINE,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",72,12.662663156430556,12.806840567579131,0.03182159349985119,-12.662663156430556,18.812542087583335,-18.812542087583335
SinBP_M_SHARED_D_BASELINE,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",72,6.149878931152777,6.226301943399976,0.02704317666937217,6.149878931152777,18.812542087583335,-18.812542087583335
SinBP_M_SHARED_D_BASELINE,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",72,12.662663156430556,12.806840567579131,0.03182159349985119,-12.662663156430556,18.812542087583335,-18.812542087583335
SinBP_M_SHARED_D_BASELINE,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",72,6.149878931152777,6.226301943399976,0.02704317666937217,6.149878931152777,18.812542087583335,-18.812542087583335
SinBP_M_RICH_DYNAMIC,raw,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",72,7.445024267541667,7.769356104426047,-0.12416396072477665,-7.445024267541667,11.09034104488889,-11.088930976472223
SinBP_M_RICH_DYNAMIC,raw,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",72,3.6472294524861106,3.8150890770916965,-0.1407327160823442,3.643906708930556,11.09034104488889,-11.088930976472223
SinBP_M_RICH_DYNAMIC,smoothed,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",72,7.445024267541667,7.769356104426047,-0.12416396072477665,-7.445024267541667,11.09034104488889,-11.088930976472223
SinBP_M_RICH_DYNAMIC,smoothed,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",72,3.6472294524861106,3.8150890770916965,-0.1407327160823442,3.643906708930556,11.09034104488889,-11.088930976472223
SinBP_M_RICH_DYNAMIC,calibrated,SBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",72,7.445024267541667,7.769356104426047,-0.12416396072477665,-7.445024267541667,11.09034104488889,-11.088930976472223
SinBP_M_RICH_DYNAMIC,calibrated,DBP,"abs_time_delta_ms<=350.0, output_valid, reject_reason=ok, artifact_flag=0, ref_pp_inlier",72,3.6472294524861106,3.8150890770916965,-0.1407327160823442,3.643906708930556,11.09034104488889,-11.088930976472223
